Player,Sim,1,2,3,4,5,6,7
Von Wafer,,2.6,1.1,0.4,0.0,-0.3,-0.5,
Johnny McCarthy,68.0,2.6,1.9,0.5,0.2,-0.1,-0.4,
Ben McLemore,67.6,2.5,0.8,0.3,,,,
Harold Ellis,65.1,2.8,0.9,0.9,,,,
Tony Snell,64.0,2.4,1.6,0.4,,,,
Kenny Rollins,63.9,2.6,1.5,0.1,,,,
Kevin O'Shea,63.3,2.1,1.2,0.5,,,,
Chink Crossin,62.5,2.1,1.2,0.5,,,,
Cory Alexander,62.4,2.2,1.1,0.2,0.0,-0.1,-0.1,-0.3
Johnny High,61.0,2.5,1.2,1.1,-0.1,,,
Courtney Alexander,60.7,2.2,1.1,0.8,,,,
