Player,Sim,1,2,3,4,5
Patrick O'Bryant,,0.3,0.2,0.0,0.0,
Paul Davis,70.8,0.2,0.2,0.0,0.0,
Matt Fish,65.5,0.4,0.2,0.0,,
Tom Riker,65.2,0.2,0.2,0.0,,
Alan Ogg,55.8,0.5,0.3,0.0,,
Chris Engler,55.8,0.3,0.2,0.2,0.0,0.0
Joe Cooper,45.3,0.2,0.1,0.0,,
Oleksiy Pecherov,42.8,0.5,0.1,0.0,,
George Zidek,42.8,0.6,0.3,0.0,,
Chris Welp,30.2,0.7,0.3,0.0,,
Rich King,30.1,0.2,0.1,0.0,-0.1,
