Player,Sim,1,2,3,4
Patrick O'Bryant,,0.3,0.2,0.0,0.0
Chris Engler,77.9,0.3,0.2,0.0,0.0
Paul Davis,70.8,0.2,0.2,0.0,0.0
Matt Fish,65.5,0.4,0.2,0.0,
Tom Riker,65.2,0.2,0.2,0.0,
Alan Ogg,55.8,0.5,0.3,0.0,
Jawann Oldham,49.8,0.5,0.3,0.0,0.0
Greg Dreiling,48.7,0.4,0.2,0.2,0.1
Dwayne Schintzius,45.9,0.4,0.2,0.2,0.1
Joe Cooper,45.3,0.2,0.1,0.0,
Oleksiy Pecherov,42.8,0.5,0.1,0.0,
