Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,65,40,1245,4.5,7.8,.572,0.0,0.1,.000,4.5,7.8,.576,2.9,4.9,.586,2.7,5.3,8.1,2.6,1.2,0.9,1.7,4.2,11.8
5 seasons,,SAS,NBA,,65,40,1245,4.5,7.8,.572,0.0,0.1,.000,4.5,7.8,.576,2.9,4.9,.586,2.7,5.3,8.1,2.6,1.2,0.9,1.7,4.2,11.8
