Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2010-11,26,SAS,NBA,SG,80,1685,4%,79%,17%,,,+3.4,-5.4,27,21,30,69,,14,,228,34,11,18
2011-12,27,SAS,NBA,SG,56,1206,45%,55%,,,,+5.4,-4.0,34,18,8,31,,6,,277,24,13,21
2012-13,28,SAS,NBA,SG,68,1484,36%,62%,2%,,,+4.0,-4.5,24,21,24,46,,8,5,305,26,7,23
2013-14,29,TOT,NBA,SG,52,1114,7%,90%,3%,,,-8.8,-4.9,28,18,18,0,0,0,0,188,0,10,15
2013-14,29,MIL,NBA,SG,30,607,13%,82%,5%,,,-15.5,-7.7,18,11,10,10,2,5,2,103,17,4,8
2013-14,29,CHA,NBA,SG,22,507,,100%,,,,-0.6,-0.6,10,7,8,14,2,5,0,85,19,6,7
2014-15,30,TOT,NBA,SG,54,1193,10%,87%,4%,,,-6.1,-3.4,33,15,17,0,0,0,0,235,0,9,25
2014-15,30,CHO,NBA,SG,43,931,12%,85%,3%,,,-6.1,-3.4,31,12,12,37,4,6,0,190,32,6,21
2014-15,30,MIN,NBA,SG,11,262,,93%,7%,,,-2.4,+7.6,2,3,5,8,1,2,0,45,7,3,4
2015-16,31,WAS,NBA,SG,40,807,,85%,15%,,,-10.4,-12.5,10,12,8,22,3,5,1,112,21,6,11
2016-17,32,ATL,NBA,SG,2,18,65%,35%,,,,-15.8,-15.1,0,0,0,0,0,0,0,3,1,0,0
