Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,753,27069,83%,16%,2%,,,+1.2,+7.4,1311,466,391,783,0,175,0,12674,1123,337,596
4 seasons,,GSW,NBA,,227,8376,78%,21%,2%,,,+3.2,+8.2,402,143,132,258,0,55,0,4252,500,133,197
3 seasons,,LAC,NBA,,183,6040,90%,10%,,,,-5.3,+4.9,335,97,79,255,0,37,0,3054,235,55,138
2 seasons,,CHH,NBA,,164,6510,93%,6%,1%,,,+3.4,+9.0,259,112,101,216,0,59,0,2762,276,79,126
3 seasons,,NOH,NBA,,135,5168,68%,28%,4%,,,+2.6,+7.1,235,91,67,126,0,37,0,2092,237,62,118
1 season,,NYK,NBA,,29,595,94%,6%,,,,+3.2,-0.2,54,14,8,26,0,5,0,310,12,3,8
1 season,,CLE,NBA,,15,380,88%,12%,,,,-2.5,+7.8,26,9,4,11,0,2,0,204,14,5,9
