Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,21,CHH,NBA,PG,82,3192,.427,12.3,.714,.389,.077,.082,.166,.286,.474,.589,.351,.269,.365,.310,.432,.040,31,.788,.055,.600,3,1
2001-02,22,CHH,NBA,PG,82,3318,.417,14.2,.644,.326,.055,.092,.171,.356,.451,.554,.338,.244,.402,.356,.229,.028,30,.671,.092,.409,7,0
2002-03,23,NOH,NBA,PG,50,1889,.416,14.1,.645,.294,.079,.120,.152,.355,.452,.553,.333,.365,.388,.350,.352,.026,19,.697,.102,.414,2,0
2003-04,24,NOH,NBA,PG,67,2686,.395,15.0,.585,.289,.052,.091,.153,.415,.448,.546,.315,.336,.374,.321,.286,.024,31,.529,.129,.320,3,0
2004-05,25,TOT,NBA,PG,46,1581,.387,16.3,.529,.250,.074,.065,.140,.471,.435,.548,.339,.347,.324,.333,.214,.013,9,.483,.116,.293,3,0
2004-05,25,NOH,NBA,PG,18,593,.366,16.7,.548,.254,.026,.056,.211,.452,.404,.494,.500,.353,.297,.321,.269,.013,4,.545,.146,.350,1,0
2004-05,25,GSW,NBA,PG,28,988,.401,16.0,.517,.247,.107,.071,.091,.483,.457,.586,.313,.344,.366,.341,.179,.013,5,.446,.097,.238,2,0
2005-06,26,GSW,NBA,PG,54,1971,.389,14.9,.624,.254,.124,.092,.153,.376,.434,.607,.280,.405,.288,.315,.133,.026,20,.451,.117,.421,6,0
2006-07,27,GSW,NBA,PG,63,2221,.439,12.5,.728,.319,.148,.123,.138,.272,.489,.663,.329,.346,.387,.304,.202,.016,16,.518,.146,.390,7,0
2007-08,28,GSW,NBA,PG,82,3196,.426,13.8,.656,.307,.125,.085,.140,.344,.477,.609,.366,.349,.362,.330,.199,.011,16,.468,.118,.242,9,0
2008-09,29,LAC,NBA,PG,65,2248,.370,14.3,.658,.290,.083,.108,.176,.342,.406,.493,.350,.308,.349,.302,.145,.003,3,.505,.098,.281,4,0
2009-10,30,LAC,NBA,PG,75,2523,.406,13.3,.708,.330,.089,.090,.200,.292,.459,.561,.378,.385,.360,.277,.188,.008,7,.402,.105,.226,4,0
2010-11,31,TOT,NBA,PG,58,1649,.417,14.2,.655,.231,.193,.114,.117,.345,.458,.556,.425,.418,.358,.339,.149,.006,4,.593,.092,.273,1,0
2010-11,31,LAC,NBA,PG,43,1269,.416,13.0,.705,.262,.217,.113,.113,.295,.466,.563,.411,.483,.328,.296,.178,.008,4,.667,.112,.176,0,0
2010-11,31,CLE,NBA,PG,15,380,.421,17.9,.511,.140,.124,.118,.129,.489,.429,.520,.500,.238,.435,.414,.026,.000,0,.500,.057,.600,1,0
2011-12,32,NYK,NBA,PG,29,595,.370,16.7,.538,.163,.141,.120,.114,.462,.424,.600,.269,.455,.333,.306,.071,.000,0,.731,.094,.500,0,0
