Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2008-09,24,TOT,NBA,SG-PG,68,931,.392,16.9,.639,.197,.075,.058,.308,.361,.417,.437,.296,.476,.423,.346,.240,.019,5,.667,.185,.458,5,0
2008-09,24,SAC,NBA,SG,47,675,.381,17.1,.619,.202,.077,.053,.287,.381,.412,.400,.263,.462,.451,.330,.286,.016,4,.613,.170,.563,5,0
2008-09,24,MIN,NBA,PG,21,256,.416,16.6,.681,.186,.071,.071,.354,.319,.429,.524,.375,.500,.375,.389,.152,.027,1,.786,.222,.250,0,0
2009-10,25,TOT,NBA,PG,45,519,.371,17.4,.586,.181,.089,.063,.253,.414,.446,.628,.571,.067,.367,.265,.290,.025,6,.808,.122,.083,3,0
2009-10,25,NOH,NBA,PG,22,328,.395,17.6,.566,.191,.079,.046,.250,.434,.500,.724,.583,.143,.368,.258,.326,.039,6,.824,.106,.000,2,0
2009-10,25,LAC,NBA,PG,23,191,.329,17.2,.624,.165,.106,.094,.259,.376,.358,.429,.556,.000,.364,.281,.211,.000,0,.778,.156,.200,1,0
2016-17,32,HOU,NBA,PG,15,44,.259,18.9,.481,.111,.148,.074,.148,.519,.231,.000,.250,.000,.500,.286,.667,.000,0,.750,.000,,0,0
