Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,109,103,35.2,5.7,12.4,.456,0.7,2.0,.318,5.0,10.4,.484,.483,2.0,2.4,.814,2.4,6.2,8.6,1.4,1.2,1.2,1.3,2.5,13.9
6 seasons,,PHO,NBA,,65,65,40.6,6.9,14.8,.463,1.0,2.8,.346,5.9,12.0,.490,.496,2.4,2.9,.811,2.8,8.1,10.9,1.4,1.5,1.5,1.2,2.9,17.1
4 seasons,,DAL,NBA,,38,38,30.8,4.5,10.1,.444,0.2,1.1,.195,4.3,9.0,.474,.454,1.6,1.9,.822,2.0,4.0,6.0,1.8,0.8,0.7,1.6,2.4,10.7
1 season,,CLE,NBA,,6,0,4.2,0.2,1.0,.167,0.0,0.0,,0.2,1.0,.167,.167,0.0,0.0,,0.3,0.7,1.0,0.2,0.3,0.0,0.0,0.2,0.3
