Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
1999-00,21,PHO,NBA,SF,9,281,13.8,.451,.070,.128,7.8,22.0,14.9,4.4,1.1,3.7,7.2,15.5,,0.1,0.5,0.6,.103,,-3.1,3.1,0.0,0.1
2000-01,22,PHO,NBA,SF,4,139,13.0,.433,.016,.226,7.1,17.0,11.9,4.0,2.2,2.9,8.1,22.6,,-0.1,0.2,0.1,.049,,-4.2,2.9,-1.2,0.0
2002-03,24,PHO,NBA,SF,6,282,16.2,.469,.262,.243,7.6,19.3,13.2,8.2,2.0,3.2,9.9,20.8,,0.1,0.6,0.7,.125,,0.5,3.2,3.7,0.4
2004-05,26,PHO,NBA,PF,15,635,18.4,.550,.193,.175,8.5,22.0,15.5,5.2,1.7,2.8,8.0,18.2,,1.2,0.5,1.8,.133,,-0.1,3.8,3.7,0.9
2005-06,27,PHO,NBA,PF,20,849,20.9,.561,.210,.201,8.2,24.4,16.4,5.8,2.3,1.9,5.7,21.3,,1.7,1.0,2.7,.154,,0.3,3.1,3.5,1.2
2006-07,28,PHO,NBA,SF,11,455,18.5,.558,.224,.217,7.3,21.1,14.5,4.4,1.8,3.2,6.7,17.7,,0.8,0.7,1.5,.158,,1.5,4.0,5.5,0.9
2009-10,31,DAL,NBA,SF,6,148,7.9,.425,.068,.085,5.3,13.6,9.5,7.4,0.4,1.5,11.6,21.9,,-0.2,0.2,-0.1,-0.027,,-5.6,0.3,-5.3,-0.1
2010-11,32,DAL,NBA,SF,21,690,15.1,.509,.022,.209,8.4,15.2,11.8,11.6,1.7,2.3,12.8,19.9,,0.6,0.8,1.4,.096,,-0.7,3.8,3.1,0.9
2011-12,33,DAL,NBA,SF,4,140,11.4,.529,.350,.250,7.3,21.2,13.8,5.3,0.4,3.1,18.4,17.9,,0.0,0.0,0.1,.019,,-3.0,3.2,0.2,0.1
2013-14,35,DAL,NBA,SF,7,193,12.5,.462,.305,.186,7.8,15.1,11.2,9.7,1.6,0.4,7.3,16.1,,0.1,0.1,0.2,.057,,-0.7,3.9,3.2,0.3
2014-15,36,CLE,NBA,SF,6,25,6.0,.167,.000,.000,8.9,17.4,13.2,6.0,4.2,0.0,0.0,10.9,,0.0,0.0,0.0,-0.003,,-6.6,3.4,-3.2,0.0
