Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1999-00,21,PHO,NBA,SF,9,9,281,36,86,.419,1,6,.167,35,80,.438,.424,9,11,.818,21,58,79,7,6,14,7,17,82
2000-01,22,PHO,NBA,SF,4,4,139,23,62,.371,1,1,1.000,22,61,.361,.379,12,14,.857,10,23,33,3,6,6,6,13,59
2002-03,24,PHO,NBA,SF,6,6,282,40,107,.374,9,28,.321,31,79,.392,.416,22,26,.846,21,49,70,12,11,11,13,17,111
2004-05,26,PHO,NBA,PF,15,15,635,108,223,.484,18,43,.419,90,180,.500,.525,30,39,.769,46,131,177,23,21,26,21,47,264
2005-06,27,PHO,NBA,PF,20,20,849,163,333,.489,22,70,.314,141,263,.536,.523,59,67,.881,57,176,233,31,37,23,22,65,407
2006-07,28,PHO,NBA,SF,11,11,455,76,152,.500,12,34,.353,64,118,.542,.539,22,33,.667,27,87,114,13,16,19,12,27,186
2009-10,31,DAL,NBA,SF,6,6,148,24,59,.407,0,4,.000,24,55,.436,.407,4,5,.800,7,18,25,6,1,3,8,12,52
2010-11,32,DAL,NBA,SF,21,21,690,105,225,.467,0,5,.000,105,220,.477,.467,40,47,.851,46,87,133,45,21,19,36,53,250
2011-12,33,DAL,NBA,SF,4,4,140,17,40,.425,4,14,.286,13,26,.500,.475,9,10,.900,9,23,32,4,1,5,10,14,47
2013-14,35,DAL,NBA,SF,7,7,193,24,59,.407,4,18,.222,20,41,.488,.441,7,11,.636,14,23,37,13,6,1,5,11,59
2014-15,36,CLE,NBA,SF,6,0,25,1,6,.167,0,0,,1,6,.167,.167,0,0,,2,4,6,1,2,0,0,1,2
