Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1999-00,21,PHO,NBA,SF,9,9,31.2,4.0,9.6,.419,0.1,0.7,.167,3.9,8.9,.438,.424,1.0,1.2,.818,2.3,6.4,8.8,0.8,0.7,1.6,0.8,1.9,9.1
2000-01,22,PHO,NBA,SF,4,4,34.8,5.8,15.5,.371,0.3,0.3,1.000,5.5,15.3,.361,.379,3.0,3.5,.857,2.5,5.8,8.3,0.8,1.5,1.5,1.5,3.3,14.8
2002-03,24,PHO,NBA,SF,6,6,47.0,6.7,17.8,.374,1.5,4.7,.321,5.2,13.2,.392,.416,3.7,4.3,.846,3.5,8.2,11.7,2.0,1.8,1.8,2.2,2.8,18.5
2004-05,26,PHO,NBA,PF,15,15,42.3,7.2,14.9,.484,1.2,2.9,.419,6.0,12.0,.500,.525,2.0,2.6,.769,3.1,8.7,11.8,1.5,1.4,1.7,1.4,3.1,17.6
2005-06,27,PHO,NBA,PF,20,20,42.5,8.2,16.7,.489,1.1,3.5,.314,7.1,13.2,.536,.523,3.0,3.4,.881,2.9,8.8,11.7,1.6,1.9,1.2,1.1,3.3,20.4
2006-07,28,PHO,NBA,SF,11,11,41.4,6.9,13.8,.500,1.1,3.1,.353,5.8,10.7,.542,.539,2.0,3.0,.667,2.5,7.9,10.4,1.2,1.5,1.7,1.1,2.5,16.9
2009-10,31,DAL,NBA,SF,6,6,24.7,4.0,9.8,.407,0.0,0.7,.000,4.0,9.2,.436,.407,0.7,0.8,.800,1.2,3.0,4.2,1.0,0.2,0.5,1.3,2.0,8.7
2010-11,32,DAL,NBA,SF,21,21,32.9,5.0,10.7,.467,0.0,0.2,.000,5.0,10.5,.477,.467,1.9,2.2,.851,2.2,4.1,6.3,2.1,1.0,0.9,1.7,2.5,11.9
2011-12,33,DAL,NBA,SF,4,4,35.0,4.3,10.0,.425,1.0,3.5,.286,3.3,6.5,.500,.475,2.3,2.5,.900,2.3,5.8,8.0,1.0,0.3,1.3,2.5,3.5,11.8
2013-14,35,DAL,NBA,SF,7,7,27.6,3.4,8.4,.407,0.6,2.6,.222,2.9,5.9,.488,.441,1.0,1.6,.636,2.0,3.3,5.3,1.9,0.9,0.1,0.7,1.6,8.4
2014-15,36,CLE,NBA,SF,6,0,4.2,0.2,1.0,.167,0.0,0.0,,0.2,1.0,.167,.167,0.0,0.0,,0.3,0.7,1.0,0.2,0.3,0.0,0.0,0.2,0.3
