Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1999-00,21,PHO,NBA,SF,9,9,281,4.6,11.0,.419,0.1,0.8,.167,4.5,10.2,.438,1.2,1.4,.818,2.7,7.4,10.1,0.9,0.8,1.8,0.9,2.2,10.5
2000-01,22,PHO,NBA,SF,4,4,139,6.0,16.1,.371,0.3,0.3,1.000,5.7,15.8,.361,3.1,3.6,.857,2.6,6.0,8.5,0.8,1.6,1.6,1.6,3.4,15.3
2002-03,24,PHO,NBA,SF,6,6,282,5.1,13.7,.374,1.1,3.6,.321,4.0,10.1,.392,2.8,3.3,.846,2.7,6.3,8.9,1.5,1.4,1.4,1.7,2.2,14.2
2004-05,26,PHO,NBA,PF,15,15,635,6.1,12.6,.484,1.0,2.4,.419,5.1,10.2,.500,1.7,2.2,.769,2.6,7.4,10.0,1.3,1.2,1.5,1.2,2.7,15.0
2005-06,27,PHO,NBA,PF,20,20,849,6.9,14.1,.489,0.9,3.0,.314,6.0,11.2,.536,2.5,2.8,.881,2.4,7.5,9.9,1.3,1.6,1.0,0.9,2.8,17.3
2006-07,28,PHO,NBA,SF,11,11,455,6.0,12.0,.500,0.9,2.7,.353,5.1,9.3,.542,1.7,2.6,.667,2.1,6.9,9.0,1.0,1.3,1.5,0.9,2.1,14.7
2009-10,31,DAL,NBA,SF,6,6,148,5.8,14.4,.407,0.0,1.0,.000,5.8,13.4,.436,1.0,1.2,.800,1.7,4.4,6.1,1.5,0.2,0.7,1.9,2.9,12.6
2010-11,32,DAL,NBA,SF,21,21,690,5.5,11.7,.467,0.0,0.3,.000,5.5,11.5,.477,2.1,2.5,.851,2.4,4.5,6.9,2.3,1.1,1.0,1.9,2.8,13.0
2011-12,33,DAL,NBA,SF,4,4,140,4.4,10.3,.425,1.0,3.6,.286,3.3,6.7,.500,2.3,2.6,.900,2.3,5.9,8.2,1.0,0.3,1.3,2.6,3.6,12.1
2013-14,35,DAL,NBA,SF,7,7,193,4.5,11.0,.407,0.7,3.4,.222,3.7,7.6,.488,1.3,2.1,.636,2.6,4.3,6.9,2.4,1.1,0.2,0.9,2.1,11.0
2014-15,36,CLE,NBA,SF,6,0,25,1.4,8.6,.167,0.0,0.0,,1.4,8.6,.167,0.0,0.0,,2.9,5.8,8.6,1.4,2.9,0.0,0.0,1.4,2.9
