Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2000-01,22,PHO,NBA,SF,79,2857,,3%,91%,6%,,+4.9,+9.2,53,51,25,123,,12,,352,130,32,62
2001-02,23,PHO,NBA,SF,81,3109,,2%,86%,12%,,-0.1,+3.5,67,52,25,115,,12,,352,92,20,63
2002-03,24,PHO,NBA,SF,81,3373,,6%,89%,4%,,+1.0,-1.5,69,56,32,115,,10,,424,104,29,62
2003-04,25,PHO,NBA,SF,79,3217,1%,1%,91%,6%,,-3.7,+2.6,83,53,20,125,,13,,477,107,23,49
2004-05,26,PHO,NBA,PF,81,3146,,7%,26%,68%,,+10.2,+13.4,71,35,19,129,,5,,373,113,32,64
2005-06,27,PHO,NBA,PF,81,3263,,3%,32%,33%,32%,+6.8,+4.2,49,39,37,133,,10,,348,130,36,69
2006-07,28,PHO,NBA,SF,80,3010,,4%,72%,24%,,+9.7,+8.3,50,24,40,115,,13,,329,105,28,55
2007-08,29,TOT,NBA,PF,63,2315,,6%,29%,58%,7%,+5.2,+9.7,34,23,29,0,,0,,334,0,10,44
2007-08,29,PHO,NBA,PF,47,1713,,8%,33%,50%,10%,+9.6,+7.0,19,12,18,74,,7,,241,43,6,29
2007-08,29,MIA,NBA,PF,16,602,,,20%,79%,1%,-8.1,+1.6,15,11,11,21,,3,,93,20,4,15
2008-09,30,TOT,NBA,SF,69,2470,,2%,80%,18%,,-0.0,+2.1,49,40,16,0,,0,,313,0,17,43
2008-09,30,MIA,NBA,SF,42,1516,,1%,76%,23%,,+1.3,+1.9,29,18,9,59,,2,,177,44,11,21
2008-09,30,TOR,NBA,SF,27,954,,3%,86%,11%,,-2.0,+1.4,20,22,7,23,,2,,136,27,6,22
2009-10,31,DAL,NBA,SF,75,2385,,,73%,27%,,+5.4,+6.4,38,37,24,86,,13,,251,62,8,65
2010-11,32,DAL,NBA,SF,80,2253,,,71%,29%,,+0.7,-9.6,64,37,29,74,,13,,257,67,16,62
2011-12,33,DAL,NBA,SF,63,1919,,,87%,12%,,-1.1,-5.9,49,32,17,50,,3,,307,39,6,44
2012-13,34,DAL,NBA,PF,67,2010,,,44%,54%,1%,-3.4,-5.6,50,33,20,67,,8,2,383,49,12,26
2013-14,35,DAL,NBA,SF,76,2409,,1%,64%,35%,,-1.4,-9.9,58,24,13,84,2,2,1,300,23,2,31
2014-15,36,CLE,NBA,SF,57,1101,1%,52%,42%,6%,,+3.2,-1.9,17,9,7,44,0,1,0,119,16,2,22
