Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
1999-00,21,PHO,NBA,SF,51,1260,17.1,.511,.047,.180,9.5,19.7,14.7,9.1,1.5,3.0,9.1,19.6,,1.7,2.4,4.1,.158,,-0.9,1.8,0.9,0.9
2000-01,22,PHO,NBA,SF,79,2857,21.0,.532,.071,.249,8.6,25.4,16.8,10.2,2.4,2.7,9.1,22.1,,5.3,6.4,11.7,.196,,1.0,3.2,4.2,4.5
2001-02,23,PHO,NBA,SF,81,3109,19.8,.518,.087,.162,7.6,21.8,14.6,9.1,2.5,2.0,8.8,23.6,,4.7,5.1,9.8,.151,,0.9,1.7,2.6,3.6
2002-03,24,PHO,NBA,SF,81,3373,21.3,.538,.248,.201,6.6,19.4,13.0,10.4,2.9,2.1,9.0,23.3,,7.3,5.8,13.0,.186,,3.2,2.3,5.5,6.4
2003-04,25,PHO,NBA,SF,79,3217,19.9,.513,.198,.200,7.5,18.7,13.1,11.7,2.7,2.4,9.7,22.7,,5.3,3.8,9.1,.135,,2.1,1.7,3.8,4.7
2004-05,26,PHO,NBA,PF,81,3146,21.7,.556,.265,.213,8.4,22.0,15.5,7.5,2.6,2.5,8.1,21.3,,7.3,5.2,12.5,.191,,2.7,2.2,4.9,5.5
2005-06,27,PHO,NBA,PF,81,3263,23.6,.591,.212,.218,8.7,23.6,16.3,6.8,2.5,2.9,7.7,22.3,,8.6,5.9,14.6,.214,,2.9,2.3,5.3,5.9
2006-07,28,PHO,NBA,SF,80,3010,20.8,.594,.235,.232,7.0,22.6,15.2,6.7,2.6,2.8,8.8,19.3,,6.7,5.3,12.0,.191,,2.4,3.2,5.5,5.7
2007-08,29,TOT,NBA,PF,63,2315,19.2,.570,.252,.191,7.1,23.9,16.0,9.4,2.7,2.5,9.2,18.5,,3.5,3.9,7.4,.153,,1.6,2.9,4.5,3.8
2007-08,29,PHO,NBA,PF,47,1713,20.0,.594,.289,.187,6.2,23.1,15.3,8.4,2.8,2.7,7.3,17.6,,3.5,3.0,6.5,.181,,2.6,3.1,5.7,3.3
2007-08,29,MIA,NBA,PF,16,602,17.1,.503,.148,.201,9.8,26.1,17.8,12.1,2.7,2.0,14.0,20.8,,0.0,0.9,0.9,.072,,-1.3,2.4,1.1,0.5
2008-09,30,TOT,NBA,SF,69,2470,16.0,.522,.067,.187,8.6,19.7,14.2,9.3,1.9,2.1,11.0,18.1,,2.1,3.1,5.2,.101,,-0.8,1.9,1.1,1.9
2008-09,30,MIA,NBA,SF,42,1516,15.7,.522,.090,.191,8.4,20.5,14.4,8.2,2.0,2.4,10.4,16.7,,1.4,2.2,3.6,.113,,-1.2,2.2,1.1,1.2
2008-09,30,TOR,NBA,SF,27,954,16.4,.523,.038,.181,9.1,18.4,13.8,10.9,1.7,1.7,11.7,20.2,,0.7,1.0,1.6,.082,,-0.3,1.4,1.1,0.7
2009-10,31,DAL,NBA,SF,75,2385,14.7,.535,.024,.179,7.7,15.2,11.5,7.2,1.5,1.9,10.6,18.1,,2.1,2.8,5.0,.100,,-0.9,1.4,0.4,1.5
2010-11,32,DAL,NBA,SF,80,2253,17.0,.551,.040,.197,9.1,19.2,14.3,8.3,1.6,1.7,12.5,21.5,,2.3,3.4,5.6,.120,,-0.7,1.8,1.2,1.8
2011-12,33,DAL,NBA,SF,63,1919,15.0,.488,.105,.144,8.6,18.6,13.6,11.5,1.8,1.5,12.5,19.0,,1.0,2.7,3.7,.092,,-1.1,2.2,1.1,1.5
2012-13,34,DAL,NBA,PF,67,2010,18.0,.553,.106,.146,8.2,20.6,14.5,13.1,1.9,1.8,12.3,19.0,,2.9,2.5,5.3,.127,,0.9,1.9,2.8,2.4
2013-14,35,DAL,NBA,SF,76,2409,13.7,.537,.229,.092,6.4,17.4,11.9,7.6,1.9,1.3,11.4,15.7,,2.2,2.1,4.3,.086,,0.0,1.1,1.1,1.9
2014-15,36,CLE,NBA,SF,57,1101,11.0,.489,.172,.127,6.8,14.2,10.5,6.9,1.3,1.9,10.5,12.9,,0.8,0.9,1.7,.074,,-2.0,0.7,-1.3,0.2
