Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2004-05,19,MIA,NBA,SF,3,0,27,5.9,21.5,.273,0.0,7.8,.000,5.9,13.7,.429,2.0,2.0,1.000,0.0,2.0,2.0,5.9,7.8,0.0,5.9,3.9,13.7,,62,94
2005-06,20,MIA,NBA,SF,20,2,132,7.9,17.1,.465,1.2,2.4,.500,6.8,14.7,.459,6.0,6.8,.882,0.8,11.9,12.7,3.2,1.2,0.4,5.6,4.8,23.0,,97,103
2006-07,21,MIA,NBA,SF,66,19,1292,6.7,15.0,.445,0.2,1.4,.147,6.5,13.6,.476,2.6,3.6,.744,1.7,9.6,11.2,3.9,1.7,1.9,2.7,4.6,16.2,,97,102
2007-08,22,MIA,NBA,SF,44,34,1104,6.9,14.1,.488,0.2,0.5,.364,6.7,13.6,.493,2.7,3.3,.826,2.3,8.3,10.6,2.9,1.4,2.0,1.4,3.8,16.7,,111,108
2008-09,23,MIA,NBA,SF,6,0,73,5.9,14.6,.400,0.0,0.0,,5.9,14.6,.400,1.5,4.4,.333,1.5,13.2,14.6,1.5,1.5,0.0,4.4,5.9,13.2,,70,105
2009-10,24,MIA,NBA,SF,72,1,1496,6.9,15.0,.463,2.2,5.6,.389,4.8,9.4,.508,2.2,2.5,.884,1.8,6.6,8.4,3.3,1.9,1.1,1.9,3.4,18.3,,114,104
2010-11,25,GSW,NBA,SF,82,82,3147,7.8,18.4,.423,3.1,8.3,.376,4.7,10.1,.462,2.9,3.7,.789,1.4,5.5,6.9,3.9,2.0,1.0,2.1,2.8,21.6,,110,111
2011-12,26,GSW,NBA,SF,61,61,1650,7.0,16.6,.422,3.3,9.2,.360,3.7,7.4,.500,2.5,3.1,.816,1.9,6.9,8.8,3.0,1.8,0.8,1.6,3.1,19.8,,111,109
2012-13,27,PHI,NBA,SF,79,8,1783,7.0,17.7,.396,4.0,10.7,.374,3.0,7.0,.429,3.5,4.2,.851,1.2,7.7,8.9,4.4,1.8,1.0,1.9,2.9,21.6,,112,105
2013-14,28,POR,NBA,SF,68,13,984,5.7,15.3,.374,3.5,10.4,.342,2.2,4.9,.442,2.7,3.5,.754,1.5,8.3,9.8,3.3,1.2,0.8,2.0,3.2,17.6,,108,107
2014-15,29,POR,NBA,SF,48,2,592,6.2,16.4,.379,3.5,9.3,.380,2.7,7.1,.378,2.9,3.6,.810,1.2,8.3,9.6,3.5,1.7,0.9,1.5,4.7,18.8,,109,102
