Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2004-05,19,MIA,NBA,SF,3,0,27,4.0,14.7,.273,0.0,5.3,.000,4.0,9.3,.429,1.3,1.3,1.000,0.0,1.3,1.3,4.0,5.3,0.0,4.0,2.7,9.3
2005-06,20,MIA,NBA,SF,20,2,132,5.5,11.7,.465,0.8,1.6,.500,4.6,10.1,.459,4.1,4.6,.882,0.5,8.2,8.7,2.2,0.8,0.3,3.8,3.3,15.8
2006-07,21,MIA,NBA,SF,66,19,1292,4.5,10.1,.445,0.1,0.9,.147,4.4,9.2,.476,1.8,2.4,.744,1.1,6.5,7.6,2.6,1.1,1.3,1.8,3.1,11.0
2007-08,22,MIA,NBA,SF,44,34,1104,4.7,9.6,.488,0.1,0.4,.364,4.5,9.2,.493,1.9,2.3,.826,1.6,5.6,7.2,2.0,0.9,1.3,0.9,2.6,11.3
2008-09,23,MIA,NBA,SF,6,0,73,3.9,9.9,.400,0.0,0.0,,3.9,9.9,.400,1.0,3.0,.333,1.0,8.9,9.9,1.0,1.0,0.0,3.0,3.9,8.9
2009-10,24,MIA,NBA,SF,72,1,1496,4.7,10.1,.463,1.5,3.8,.389,3.2,6.3,.508,1.5,1.7,.884,1.2,4.5,5.7,2.2,1.3,0.8,1.3,2.3,12.3
2010-11,25,GSW,NBA,SF,82,82,3147,5.5,13.1,.423,2.2,5.9,.376,3.3,7.2,.462,2.1,2.6,.789,1.0,3.9,4.9,2.8,1.4,0.7,1.5,2.0,15.4
2011-12,26,GSW,NBA,SF,61,61,1650,4.8,11.5,.422,2.3,6.4,.360,2.6,5.1,.500,1.7,2.1,.816,1.3,4.8,6.1,2.1,1.3,0.6,1.1,2.1,13.7
2012-13,27,PHI,NBA,SF,79,8,1783,4.8,12.1,.396,2.7,7.3,.374,2.1,4.8,.429,2.4,2.8,.851,0.8,5.2,6.1,3.0,1.3,0.7,1.3,2.0,14.7
2013-14,28,POR,NBA,SF,68,13,984,4.1,10.9,.374,2.5,7.4,.342,1.5,3.5,.442,1.9,2.5,.754,1.1,5.9,7.0,2.3,0.8,0.6,1.4,2.3,12.5
2014-15,29,POR,NBA,SF,48,2,592,4.4,11.6,.379,2.5,6.6,.380,1.9,5.0,.378,2.1,2.6,.810,0.9,5.9,6.8,2.5,1.2,0.7,1.1,3.3,13.3
