Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2005-06,22,NYK,NBA,SF,67,1129,,,53%,43%,4%,-3.6,+4.7,32,10,9,53,,5,,96,62,16,23
2006-07,23,NYK,NBA,PF,58,1731,,1%,18%,68%,13%,+3.0,+11.4,38,25,29,65,,16,,231,88,25,39
2007-08,24,NYK,NBA,PF,81,2356,,,17%,68%,16%,-5.7,+4.0,40,33,24,118,,10,,227,120,25,79
2008-09,25,NYK,NBA,C,81,2824,,,2%,26%,73%,-3.4,-2.3,69,52,29,123,,17,,443,163,46,102
2009-10,26,NYK,NBA,C,81,3019,,,1%,22%,77%,-4.2,-1.6,87,68,34,132,,24,,738,177,52,105
2010-11,27,GSW,NBA,PF,73,2634,,,2%,77%,21%,-3.0,-0.7,65,67,38,111,,25,,562,130,41,66
2011-12,28,GSW,NBA,PF,57,2121,,,,68%,32%,-3.7,-0.2,71,46,32,83,,22,,382,139,34,83
2012-13,29,GSW,NBA,PF,79,2907,,,,59%,41%,+2.7,+6.2,92,67,48,122,,31,7,685,156,34,108
2013-14,30,GSW,NBA,PF,69,2288,,,,81%,19%,+9.8,+11.2,58,53,41,86,3,28,5,353,148,29,109
2014-15,31,GSW,NBA,PF,49,904,,,,58%,42%,+2.7,-10.5,23,14,12,51,0,7,0,206,48,8,21
2015-16,32,TOT,NBA,PF,55,903,,,11%,71%,18%,-4.0,-8.2,21,31,14,0,0,0,0,203,0,9,42
2015-16,32,BOS,NBA,PF,30,470,,,19%,69%,12%,-4.0,-8.2,17,14,7,23,4,4,1,130,22,3,27
2015-16,32,DAL,NBA,PF,25,433,,,1%,73%,25%,-3.0,-3.2,4,17,7,33,6,6,0,73,20,6,15
2016-17,33,SAS,NBA,PF,48,891,,,,83%,17%,+11.3,+3.2,16,26,5,40,2,3,2,177,35,9,24
