Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2013-14,22,HOU,NBA,SG,4,0,17.0,2.3,4.3,.529,2.0,3.8,.533,0.3,0.5,.500,.765,1.3,1.3,1.000,0.8,1.5,2.3,0.3,0.5,0.0,0.5,2.5,7.8
2015-16,24,CHO,NBA,SG,4,0,4.5,0.3,2.0,.125,0.0,0.8,.000,0.3,1.3,.200,.125,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5
