Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
Career,,,NBA,,3,15,14.5,.568,,,7.7,15.7,11.7,10.0,3.6,5.8,0.0,2.8,,0.0,0.0,0.1,.167,,-1.3,8.2,6.8,0.0
1 season,,WAS,NBA,,3,15,14.5,.568,,,7.7,15.7,11.7,10.0,3.6,5.8,0.0,2.8,,0.0,0.0,0.1,.167,,-1.3,8.2,6.8,0.0
