Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,16,0,5.2,0.7,1.9,.367,0.4,1.0,.375,0.3,0.9,.357,.467,0.3,0.4,.667,0.1,0.4,0.5,0.3,0.3,0.1,0.1,0.6,2.0
2 seasons,,OKC,NBA,,7,0,3.9,0.9,1.9,.462,0.6,1.0,.571,0.3,0.9,.333,.615,0.1,0.3,.500,0.1,0.4,0.6,0.3,0.3,0.0,0.1,0.3,2.4
1 season,,PHI,NBA,,6,0,7.5,0.5,1.8,.273,0.3,1.2,.286,0.2,0.7,.250,.364,0.5,0.7,.750,0.2,0.5,0.7,0.0,0.5,0.0,0.0,1.0,1.8
1 season,,MIL,NBA,,3,0,3.7,0.7,2.0,.333,0.0,0.7,.000,0.7,1.3,.500,.333,0.0,0.0,,0.0,0.0,0.0,0.7,0.0,0.3,0.3,0.3,1.3
