Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2004-05,23,ATL,NBA,PG,62,5,809,3.8,8.8,.429,0.1,0.4,.333,3.6,8.4,.434,2.1,3.0,.701,0.8,2.9,3.7,4.6,1.7,0.3,2.6,6.2,9.8
2005-06,24,ATL,NBA,PG,73,66,978,4.3,9.7,.439,0.1,0.4,.400,4.1,9.3,.441,0.9,1.2,.727,1.1,2.4,3.5,2.7,0.9,0.3,0.8,5.4,9.6
2006-07,25,ATL,NBA,PG,53,18,539,4.3,9.6,.448,0.3,1.1,.313,3.9,8.5,.465,1.6,2.3,.686,1.0,2.4,3.4,3.0,1.6,0.3,2.1,4.1,10.5
2007-08,26,MIL,NBA,PG,75,20,1437,3.7,9.5,.394,0.9,2.7,.327,2.9,6.8,.421,2.1,2.9,.726,1.0,2.0,3.0,4.0,1.1,0.2,1.9,4.2,10.5
2008-09,27,PHI,NBA,SG,71,0,861,2.9,8.7,.332,1.6,4.8,.342,1.3,3.9,.319,1.4,1.8,.791,0.8,2.4,3.2,1.8,1.5,0.3,1.0,3.2,8.8
2009-10,28,TOT,NBA,SG,44,0,326,3.9,9.2,.422,1.5,3.9,.400,2.3,5.3,.438,1.0,1.3,.750,0.7,3.1,3.8,3.0,2.1,0.2,1.2,4.3,10.3
2009-10,28,PHI,NBA,SG,26,0,236,4.0,8.4,.473,1.8,3.7,.500,2.1,4.7,.452,0.9,1.1,.857,0.8,3.2,4.0,2.6,1.5,0.3,0.8,3.8,10.7
2009-10,28,MIL,NBA,SG,18,0,90,3.6,11.2,.321,0.8,4.4,.182,2.8,6.8,.412,1.2,2.0,.600,0.4,2.8,3.2,4.0,3.6,0.0,2.4,5.6,9.2
2010-11,29,OKC,NBA,SG,25,0,155,3.7,8.8,.421,1.6,3.7,.438,2.1,5.1,.409,0.5,0.5,1.000,0.5,3.3,3.7,1.6,1.4,0.2,1.2,3.9,9.5
2011-12,30,OKC,NBA,SG,34,0,354,2.6,7.4,.356,1.8,5.4,.340,0.8,2.0,.400,0.1,0.8,.125,0.1,2.3,2.4,1.0,1.4,0.0,0.9,3.7,7.2
2012-13,31,PHI,NBA,SG,53,5,698,3.2,7.4,.431,1.9,4.5,.420,1.3,2.9,.446,0.5,0.8,.563,0.8,2.1,2.9,1.7,1.2,0.2,1.0,3.8,8.8
2013-14,32,OKC,NBA,SG,2,0,5,0.0,14.4,.000,0.0,7.2,.000,0.0,7.2,.000,0.0,0.0,,0.0,7.2,7.2,0.0,0.0,0.0,0.0,7.2,0.0
