Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,21,0,327,5.1,10.5,.484,0.0,0.2,.000,5.1,10.2,.495,2.9,3.2,.897,2.3,3.5,5.8,1.4,0.7,0.2,1.9,6.9,13.0
2 seasons,,SAC,NBA,,12,0,160,4.1,7.9,.514,0.0,0.0,,4.1,7.9,.514,2.3,2.5,.909,2.7,3.4,6.1,1.1,0.5,0.5,1.6,6.3,10.4
2 seasons,,WAS,NBA,,9,0,167,6.0,12.9,.467,0.0,0.4,.000,6.0,12.5,.483,3.4,3.9,.889,1.9,3.7,5.6,1.7,0.9,0.0,2.2,7.5,15.5
