Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
2001-02,23,NJN,NBA,PF,28,290,4.2,.408,.149,.224,4.6,15.2,9.9,10.5,1.6,0.5,24.6,15.1,,-0.5,0.4,-0.1,-0.015,,-6.5,0.5,-6.0,-0.3
2002-03,24,NJN,NBA,PF,59,724,8.9,.487,.231,.213,6.3,15.9,11.1,9.9,1.2,1.9,19.9,14.4,,-0.1,1.2,1.0,.068,,-3.8,1.1,-2.6,-0.1
2003-04,25,NJN,NBA,PF,69,928,9.5,.482,.188,.321,5.4,16.6,11.0,11.3,1.2,1.2,14.4,14.7,,0.3,1.4,1.7,.089,,-3.6,0.4,-3.2,-0.3
2004-05,26,NJN,NBA,PF,54,1167,11.0,.468,.205,.208,8.4,16.8,12.6,13.0,1.6,1.3,15.4,17.2,,-0.2,1.6,1.4,.058,,-2.8,1.1,-1.7,0.1
2005-06,27,BOS,NBA,PF,71,938,5.9,.491,.451,.187,3.6,11.0,7.4,8.2,1.2,1.5,19.3,12.7,,-0.4,0.7,0.3,.015,,-3.3,-0.4,-3.7,-0.4
2006-07,28,BOS,NBA,PF,54,1027,6.6,.537,.576,.120,2.7,9.7,6.1,8.9,1.2,1.4,18.0,10.8,,0.2,0.7,0.9,.043,,-1.8,0.1,-1.7,0.1
2007-08,29,BOS,NBA,PF,48,512,5.1,.428,.489,.213,5.4,12.5,9.2,11.2,0.9,1.3,20.2,11.7,,-0.3,0.9,0.6,.057,,-3.8,1.4,-2.4,-0.1
2008-09,30,BOS,NBA,C,39,504,7.4,.558,.535,.158,1.8,9.9,6.0,5.3,0.7,1.6,9.0,12.4,,0.4,0.7,1.1,.105,,-1.4,0.0,-1.4,0.1
2009-10,31,BOS,NBA,PF,52,472,3.6,.445,.576,.071,2.4,9.9,6.2,8.1,1.0,0.7,16.2,10.4,,-0.3,0.5,0.2,.019,,-4.0,-0.1,-4.0,-0.2
2010-11,32,CHI,NBA,PF,18,88,6.5,.526,.263,.000,1.4,9.1,5.3,10.4,1.8,3.5,20.8,12.5,,0.0,0.2,0.1,.071,,-4.5,2.1,-2.4,0.0
2011-12,33,CHI,NBA,PF,28,122,13.5,.490,.233,.200,7.5,11.7,9.6,18.7,2.2,3.5,21.6,15.5,,0.0,0.2,0.3,.108,,-2.0,2.9,0.9,0.1
