Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,54,29,1418,125,326,.383,64,170,.376,61,156,.391,.482,49,65,.754,51,167,218,56,49,22,41,124,363
2 seasons,,CLE,NBA,,41,16,1062,84,224,.375,46,127,.362,38,97,.392,.478,37,51,.725,33,112,145,40,35,19,26,86,251
2 seasons,,NYK,NBA,,13,13,356,41,102,.402,18,43,.419,23,59,.390,.490,12,14,.857,18,55,73,16,14,3,15,38,112
