Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
1994-95,21,LAC,NBA,SF,81,2556,11.6,.472,.199,.242,5.7,10.9,8.1,8.7,1.4,1.6,11.9,23.4,,-1.4,1.1,-0.3,-0.006,,-2.4,-1.3,-3.8,-1.1
1995-96,22,LAC,NBA,SF,77,1816,11.1,.513,.202,.230,5.8,10.6,8.1,7.1,1.7,1.0,14.6,18.2,,0.3,0.9,1.2,.032,,-1.9,-1.0,-2.8,-0.4
1996-97,23,LAC,NBA,SF,74,1295,14.4,.520,.209,.485,7.4,13.8,10.5,7.2,2.2,1.8,14.0,21.2,,0.9,1.2,2.1,.078,,-1.4,-0.5,-1.9,0.0
1997-98,24,LAC,NBA,SF,79,2579,17.8,.548,.155,.299,7.5,13.9,10.7,9.9,2.4,1.4,13.3,22.1,,3.7,1.2,4.9,.092,,1.3,-0.4,0.9,1.9
1998-99,25,LAC,NBA,SF,50,1317,14.3,.473,.178,.272,5.0,13.0,8.7,8.7,2.4,1.1,13.3,25.7,,0.1,0.2,0.3,.010,,-1.2,-2.1,-3.3,-0.4
1999-00,26,CLE,NBA,SF,74,2365,14.9,.517,.136,.263,5.9,14.2,10.0,10.1,2.2,1.1,13.9,24.3,,0.7,2.6,3.3,.067,,-0.6,0.1,-0.5,0.9
2000-01,27,CLE,NBA,SF,78,2225,13.9,.490,.178,.228,5.4,12.3,8.9,10.1,2.0,0.9,12.2,23.5,,0.8,1.5,2.3,.050,,-0.3,-1.0,-1.3,0.4
2001-02,28,CLE,NBA,SF,71,2312,16.7,.534,.241,.267,4.2,14.7,9.5,12.2,1.6,1.3,11.3,24.7,,2.9,1.3,4.1,.086,,1.3,-1.4,-0.1,1.1
2003-04,30,TOR,NBA,SF,33,518,8.9,.428,.279,.163,3.1,17.0,10.0,10.4,1.6,1.0,14.2,25.1,,-1.1,0.7,-0.3,-0.031,,-5.3,-1.1,-6.4,-0.6
2004-05,31,TOR,NBA,SF,62,918,13.7,.537,.339,.258,5.3,15.1,10.1,8.5,1.8,1.3,13.5,19.9,,0.5,0.7,1.3,.067,,-1.0,-0.8,-1.8,0.0
2005-06,32,NJN,NBA,SF,57,576,10.8,.493,.431,.221,5.8,21.3,13.4,3.9,1.6,1.0,10.0,18.0,,-0.1,1.0,0.9,.076,,-3.8,-0.9,-4.7,-0.4
