Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,6,33,,,,,100%,-25.5,-26.7,1,1,0,5,0,0,0,0,0,0,1
2 seasons,,OKC,NBA,,6,33,,,,,100%,-25.5,-26.7,1,1,0,5,0,0,0,0,0,0,1
