Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
Career,,,NBA,,224,2357,.567,3.1,1.000,.748,.125,.093,.034,.000,.567,.650,.300,.333,.364,,.626,.252,73,,,,0,0
2 seasons,,MEM,NBA,,113,1252,.553,2.6,1.000,.759,.124,.100,.018,.000,.553,.628,.238,.412,.333,,.574,.241,37,,,,0,0
2 seasons,,OKC,NBA,,89,962,.597,3.7,1.000,.729,.132,.093,.047,.000,.597,.681,.412,.250,.500,,.688,.264,30,,,,0,0
1 season,,POR,NBA,,15,116,.444,3.2,1.000,.778,.111,.056,.056,.000,.444,.571,.000,.000,.000,,.625,.222,4,,,,0,0
2 seasons,,HOU,NBA,,7,27,.750,5.3,1.000,.750,.000,.000,.250,.000,.750,1.000,,,.000,,.667,.500,2,,,,0,0
