Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,62,709,99%,1%,,,,+16.0,+8.2,15,11,5,13,6,2,10,170,11,2,7
5 seasons,,SAS,NBA,,57,692,100%,,,,,+16.0,+7.7,14,10,5,13,6,2,10,163,10,1,6
2 seasons,,POR,NBA,,5,17,56%,42%,,2%,,+16.1,+27.6,1,1,0,0,0,0,0,7,1,1,1
