Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2000-01,24,DEN,NBA,SF,82,2255,,,92%,8%,,+0.9,+7.4,41,21,40,79,,19,,372,57,17,44
2001-02,25,DEN,NBA,SF,73,2238,,1%,43%,54%,2%,-5.8,+1.7,59,25,43,76,,21,,410,78,11,56
2002-03,26,TOT,NBA,SF,83,2518,,11%,84%,5%,,-3.2,+1.1,61,40,43,0,,0,,403,0,18,38
2002-03,26,DEN,NBA,SF,25,872,,30%,66%,5%,,-12.5,-3.9,27,20,19,20,,7,,161,29,9,24
2002-03,26,HOU,NBA,SF,58,1646,,1%,94%,5%,,+1.6,0.0,34,20,24,54,,11,,242,60,9,14
2003-04,27,MEM,NBA,SG,82,2451,1%,65%,34%,,,+3.6,+2.0,36,40,36,85,,24,,282,116,25,60
2004-05,28,MEM,NBA,SF,50,1382,,31%,55%,13%,,-2.4,-8.1,23,18,28,42,,17,,212,24,4,23
2005-06,29,MIA,NBA,SF,67,1914,,1%,99%,,,+5.7,+2.8,32,9,17,80,,9,,208,16,7,12
2006-07,30,MIA,NBA,SF,71,1919,,1%,85%,14%,,-0.3,+0.7,24,11,20,99,,11,,216,29,10,16
2007-08,31,BOS,NBA,PF,74,1821,,,42%,57%,1%,+5.6,-11.0,32,14,19,89,,12,,266,36,8,16
2008-09,32,NOH,NBA,SG,75,2140,,63%,29%,8%,,+1.3,-1.3,32,18,29,93,,15,,197,53,11,24
2009-10,33,NOH,NBA,SF,77,1731,,22%,75%,3%,,-2.5,+0.7,30,7,14,107,,8,,261,21,6,11
2010-11,34,IND,NBA,SF,49,839,,1%,67%,33%,,-4.2,-3.6,11,1,12,52,,7,,88,6,1,2
