Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
Career,,,NBA,,783,21208,.408,15.6,.505,.274,.070,.050,.111,.495,.467,.585,.360,.296,.322,.347,.598,.056,266,.922,.370,.361,16,0
3 seasons,,DEN,NBA,,180,5365,.388,13.7,.672,.303,.088,.080,.201,.328,.438,.564,.317,.341,.338,.288,.660,.075,103,.897,.491,.323,7,0
2 seasons,,NOH,NBA,,152,3871,.394,18.0,.360,.204,.064,.043,.049,.640,.463,.525,.429,.405,.302,.354,.421,.017,12,.909,.309,.413,3,0
2 seasons,,MIA,NBA,,138,3833,.417,18.1,.336,.216,.030,.024,.065,.664,.471,.620,.280,.100,.204,.390,.511,.033,26,.953,.355,.431,0,0
2 seasons,,MEM,NBA,,132,3833,.440,13.3,.584,.341,.102,.051,.091,.416,.498,.604,.357,.281,.382,.357,.598,.067,66,.904,.415,.366,1,0
1 season,,BOS,NBA,,74,1821,.418,18.3,.326,.234,.027,.012,.053,.674,.496,.598,.364,.200,.182,.380,.731,.029,12,.915,.287,.313,1,0
1 season,,HOU,NBA,,58,1646,.439,12.2,.671,.407,.072,.061,.131,.329,.495,.609,.419,.154,.339,.326,.585,.136,46,.913,.454,.234,3,0
1 season,,IND,NBA,,49,839,.336,23.0,.120,.054,.025,.012,.029,.880,.483,.692,.833,.000,.000,.316,.571,.004,1,.985,.217,.326,1,0
