Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
Career,,,NBA,,65,1672,.421,17.9,.363,.227,.036,.028,.072,.637,.481,.646,.231,.100,.231,.387,.492,.030,10,.989,.383,.398,1,0
1 season,,BOS,NBA,,26,573,.437,20.1,.261,.185,.008,.017,.050,.739,.548,.682,.000,.000,.333,.398,.706,.042,5,1.000,.341,.500,0,0
2 seasons,,MIA,NBA,,26,746,.421,19.4,.271,.179,.036,.000,.057,.729,.474,.560,.400,,.250,.402,.500,.000,0,.976,.471,.396,1,0
2 seasons,,MEM,NBA,,8,230,.419,11.7,.661,.387,.097,.081,.097,.339,.439,.708,.167,.000,.000,.381,.444,.081,4,1.000,.286,.000,0,0
1 season,,NOH,NBA,,5,123,.375,15.7,.525,.275,.025,.075,.150,.475,.476,.636,.000,.333,.333,.263,.200,.025,1,1.000,.211,.250,0,0
