Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,10,181,,,,,100%,+5.1,+10.8,4,5,5,17,0,3,0,31,9,1,7
1 season,,UTA,NBA,,10,181,,,,,100%,+5.1,+10.8,4,5,5,17,0,3,0,31,9,1,7
