Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,427,9898,,10%,73%,17%,,-2.9,-1.8,168,93,113,437,0,56,0,1037,187,44,139
4 seasons,,WAS,NBA,,226,5746,,14%,72%,13%,,-4.6,-4.0,114,68,68,220,0,38,0,694,138,33,95
2 seasons,,NJN,NBA,,119,2865,,,69%,31%,,-3.1,+4.1,35,19,23,144,0,9,0,211,25,5,22
1 season,,DET,NBA,,82,1287,,11%,88%,,,+5.2,-5.1,19,6,22,73,0,9,0,132,24,6,22
