Player,Sim,1,2,3,4
Sonny Weems,,1.3,-0.3,-0.4,-0.5
Ray Corley,-41.8,1.2,0.0,-0.4,
Danny Finn,-45.8,1.7,-0.3,-0.4,
Tony Dumas,-51.4,1.6,0.0,0.0,-0.3
Orlando Johnson,-53.0,1.5,0.1,-0.2,
Seth Curry,-53.7,1.4,0.0,0.0,
Bobby Wilson,-60.8,1.6,0.2,0.0,-0.1
Justin Holiday,-63.0,1.3,0.6,-0.1,
Bernard Robinson,-65.9,1.7,0.3,0.1,
Jerry Rullo,-66.3,1.5,0.6,0.0,-0.1
Stan Noszka,-66.9,1.8,0.4,-0.2,
