Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2006-07,20,ARKANSAS,35,1086,161,332,39,108,51,70,,167,73,45,15,,,412,.485,.361,.729,31.0,11.8,4.8,2.1
2007-08,21,ARKANSAS,34,1067,197,425,54,146,61,76,,152,89,45,8,96,,509,.464,.370,.803,31.4,15.0,4.5,2.6
