Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2001-02,23,MIN,NBA,SG,10,45,,6%,86%,7%,,-4.3,-8.3,1,0,1,4,,0,,9,2,2,1
2004-05,26,SAC,NBA,SG,65,1233,,67%,33%,,,-0.8,-4.7,9,18,7,36,,5,,105,34,7,30
2005-06,27,DET,NBA,SG,80,1139,,59%,41%,,,+2.6,-7.6,11,16,12,44,,6,,141,32,5,9
2006-07,28,LAL,NBA,SG,76,1732,1%,43%,56%,,,+0.7,+1.4,25,18,14,61,,7,,177,62,13,49
2007-08,29,TOT,NBA,SG,75,1720,,63%,37%,,,+4.5,-2.9,13,14,13,0,,0,,183,0,11,47
2007-08,29,LAL,NBA,SG,7,96,,73%,27%,,,+16.6,+9.2,0,0,0,3,,0,,28,8,1,2
2007-08,29,ORL,NBA,SG,68,1624,,62%,38%,,,+3.8,-3.5,13,14,13,53,,5,,155,33,10,45
2008-09,30,ATL,NBA,SF,80,1840,,29%,69%,2%,,0.0,-3.5,20,14,9,55,,3,,134,35,10,29
2009-10,31,ATL,NBA,SF,79,1317,,47%,51%,1%,,+0.6,-6.7,9,7,4,56,,1,,105,29,7,22
2010-11,32,TOT,NBA,SF,73,1549,,25%,73%,2%,,-7.8,-4.0,11,9,13,0,,0,,100,0,4,30
2010-11,32,ATL,NBA,SF,47,837,,43%,56%,1%,,-4.3,-4.2,7,4,4,35,,2,,68,14,2,11
2010-11,32,WAS,NBA,SF,26,712,,4%,93%,3%,,-11.9,-4.6,4,5,9,19,,3,,32,10,2,19
2011-12,33,WAS,NBA,SF,24,343,,18%,80%,2%,,+2.1,+9.1,2,6,2,19,,1,,19,5,2,5
