Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1994-95,22,POR,NBA,SG,3,0,34,12.4,21.6,.571,1.5,3.1,.500,10.8,18.6,.583,0.0,0.0,,0.0,3.1,3.1,1.5,4.6,0.0,0.0,6.2,26.3,,124,122
1995-96,23,POR,NBA,SG,5,4,134,4.6,12.4,.367,0.8,3.3,.250,3.7,9.1,.409,2.9,3.7,.778,1.7,5.8,7.5,3.7,2.5,0.8,3.7,5.4,12.9,,88,111
1996-97,24,DET,NBA,SG,5,0,97,4.2,12.0,.350,0.6,3.0,.200,3.6,9.0,.400,0.0,0.0,,0.6,5.4,6.0,6.0,3.6,1.2,1.8,7.2,9.0,,86,102
1998-99,26,PHI,NBA,SG,6,0,97,4.0,13.2,.304,0.0,0.6,.000,4.0,12.7,.318,3.5,4.0,.857,2.3,6.3,8.6,6.3,2.3,0.0,0.6,9.8,11.5,,107,104
1999-00,27,PHI,NBA,SG,10,6,331,8.3,17.1,.485,2.0,5.8,.343,6.3,11.3,.559,4.3,5.1,.839,0.7,5.3,6.0,7.6,0.7,0.3,2.7,4.3,22.9,,120,112
2000-01,28,PHI,NBA,SG,23,16,892,7.7,18.6,.415,1.7,4.0,.422,6.1,14.7,.414,3.7,4.6,.787,1.5,5.9,7.4,7.5,2.1,0.2,2.8,4.1,20.8,,107,107
2001-02,29,PHI,NBA,SG,5,0,146,7.5,17.4,.435,2.3,6.0,.375,5.3,11.3,.467,2.6,3.8,.700,0.8,6.0,6.8,4.5,3.8,0.0,3.8,4.5,20.0,,97,110
2002-03,30,PHI,NBA,SF,12,0,315,6.8,12.6,.535,0.9,1.6,.556,5.9,11.0,.532,2.1,2.5,.857,0.9,6.8,7.7,3.9,1.8,0.4,2.7,5.5,16.6,,112,105
2004-05,32,PHI,NBA,SG,5,0,85,1.9,4.5,.429,0.6,1.9,.333,1.3,2.6,.500,0.0,0.0,,0.6,7.1,7.7,3.2,2.6,0.0,0.6,5.8,4.5,,111,109
2005-06,33,LAL,NBA,PG,1,0,8,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,120
