Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1994-95,22,POR,NBA,SG,3,0,11.3,2.7,4.7,.571,0.3,0.7,.500,2.3,4.0,.583,.607,0.0,0.0,,0.0,0.7,0.7,0.3,1.0,0.0,0.0,1.3,5.7
1995-96,23,POR,NBA,SG,5,4,26.8,2.2,6.0,.367,0.4,1.6,.250,1.8,4.4,.409,.400,1.4,1.8,.778,0.8,2.8,3.6,1.8,1.2,0.4,1.8,2.6,6.2
1996-97,24,DET,NBA,SG,5,0,19.4,1.4,4.0,.350,0.2,1.0,.200,1.2,3.0,.400,.375,0.0,0.0,,0.2,1.8,2.0,2.0,1.2,0.4,0.6,2.4,3.0
1998-99,26,PHI,NBA,SG,6,0,16.2,1.2,3.8,.304,0.0,0.2,.000,1.2,3.7,.318,.304,1.0,1.2,.857,0.7,1.8,2.5,1.8,0.7,0.0,0.2,2.8,3.3
1999-00,27,PHI,NBA,SG,10,6,33.1,5.0,10.3,.485,1.2,3.5,.343,3.8,6.8,.559,.544,2.6,3.1,.839,0.4,3.2,3.6,4.6,0.4,0.2,1.6,2.6,13.8
2000-01,28,PHI,NBA,SG,23,16,38.8,5.4,13.1,.415,1.2,2.8,.422,4.3,10.3,.414,.460,2.6,3.3,.787,1.0,4.1,5.2,5.3,1.5,0.1,2.0,2.9,14.6
2001-02,29,PHI,NBA,SG,5,0,29.2,4.0,9.2,.435,1.2,3.2,.375,2.8,6.0,.467,.500,1.4,2.0,.700,0.4,3.2,3.6,2.4,2.0,0.0,2.0,2.4,10.6
2002-03,30,PHI,NBA,SF,12,0,26.3,3.2,5.9,.535,0.4,0.8,.556,2.8,5.2,.532,.570,1.0,1.2,.857,0.4,3.2,3.6,1.8,0.8,0.2,1.3,2.6,7.8
2004-05,32,PHI,NBA,SG,5,0,17.0,0.6,1.4,.429,0.2,0.6,.333,0.4,0.8,.500,.500,0.0,0.0,,0.2,2.2,2.4,1.0,0.8,0.0,0.2,1.8,1.4
2005-06,33,LAL,NBA,PG,1,0,8.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
