Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,371,9721,3%,44%,53%,1%,,+2.9,+3.7,306,130,113,246,0,64,0,2482,233,66,272
5 seasons,,PHI,NBA,,347,9469,2%,44%,53%,1%,,+3.2,+4.0,298,130,111,237,0,63,0,2427,232,66,272
2 seasons,,LAL,NBA,,24,252,34%,25%,41%,,,-7.7,-9.0,8,0,2,9,0,1,0,55,1,0,0
