Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,158,146,38.5,4.6,11.7,.391,1.5,4.6,.322,3.1,7.0,.436,.455,2.3,3.0,.781,1.4,5.3,6.7,8.0,1.9,0.3,2.8,2.2,12.9
6 seasons,,NJN,NBA,,78,78,41.6,6.0,15.0,.398,1.6,5.2,.300,4.4,9.8,.449,.450,3.3,4.2,.785,1.9,6.3,8.2,9.1,1.8,0.3,3.4,2.3,16.8
5 seasons,,DAL,NBA,,46,46,36.9,3.2,8.0,.396,1.9,5.0,.384,1.3,3.0,.414,.515,1.4,1.7,.825,0.8,4.7,5.4,6.8,2.1,0.4,2.3,2.0,9.7
5 seasons,,PHO,NBA,,22,22,40.9,4.8,12.6,.378,1.1,3.8,.286,3.7,8.8,.418,.421,2.0,2.9,.698,1.2,4.4,5.6,9.9,2.3,0.3,3.1,2.9,12.6
1 season,,NYK,NBA,,12,0,20.6,0.3,2.1,.120,0.3,1.4,.176,0.0,0.7,.000,.180,0.2,0.2,1.000,0.6,2.9,3.5,2.0,1.0,0.3,1.1,1.0,0.9
