Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
1996-97,23,PHO,NBA,PG,5,207,15.2,.489,.415,.358,2.2,13.9,8.2,39.4,2.7,0.8,17.5,15.9,,0.2,0.0,0.2,.048,,-1.8,3.2,1.4,0.2
1997-98,24,PHO,NBA,PG,4,171,16.3,.438,.121,.276,3.1,13.0,7.6,28.2,4.9,1.0,15.6,20.5,,-0.1,0.2,0.1,.042,,-1.4,5.4,3.9,0.3
1998-99,25,PHO,NBA,PG,3,126,16.0,.488,.372,.163,0.9,7.5,3.6,42.5,2.1,0.7,16.3,20.2,,0.2,-0.1,0.1,.033,,-1.1,-0.9,-2.1,0.0
1999-00,26,PHO,NBA,PG,6,229,14.3,.500,.400,.164,3.7,14.9,9.2,38.5,2.5,0.3,28.1,16.0,,0.0,0.4,0.4,.075,,-0.2,2.1,1.9,0.2
2000-01,27,PHO,NBA,PG,4,166,15.3,.384,.246,.174,5.3,9.3,7.3,55.4,2.4,0.0,13.9,22.0,,0.0,0.2,0.1,.038,,1.7,1.3,3.0,0.2
2001-02,28,NJN,NBA,PG,20,803,21.7,.492,.254,.280,5.7,17.6,11.4,40.8,2.2,0.8,14.4,25.8,,1.3,1.0,2.3,.139,,5.0,1.9,6.9,1.8
2002-03,29,NJN,NBA,PG,20,852,19.2,.514,.305,.334,4.7,16.4,10.4,35.4,2.3,0.4,16.8,25.0,,1.1,1.6,2.6,.149,,5.0,1.6,6.6,1.8
2003-04,30,NJN,NBA,PG,11,474,16.1,.456,.372,.411,4.2,13.3,9.0,39.1,2.8,1.0,22.0,19.4,,0.3,0.8,1.1,.112,,2.1,1.9,4.0,0.7
2004-05,31,NJN,NBA,PG,4,182,16.1,.480,.448,.164,5.7,18.7,11.4,30.6,2.9,0.0,11.1,20.1,,0.1,0.1,0.2,.061,,0.4,3.6,4.0,0.3
2005-06,32,NJN,NBA,PG,11,450,16.4,.464,.379,.174,5.8,17.9,11.6,38.9,2.1,0.4,14.4,17.7,,0.5,0.6,1.0,.110,,1.5,2.5,3.9,0.7
2006-07,33,NJN,NBA,PG,12,484,22.0,.550,.547,.169,5.8,26.2,16.2,49.5,2.5,0.9,20.5,19.9,,1.0,1.1,2.1,.207,,6.0,3.5,9.5,1.4
2007-08,34,DAL,NBA,PG,5,180,15.3,.518,.342,.211,4.7,15.7,9.9,33.2,2.1,0.8,17.8,13.0,,0.2,0.0,0.3,.067,,-1.4,4.4,3.0,0.2
2008-09,35,DAL,NBA,PG,10,386,16.8,.621,.566,.241,2.3,15.6,9.2,23.8,3.0,0.6,17.9,13.7,,0.8,0.2,1.0,.127,,2.2,3.2,5.4,0.7
2009-10,36,DAL,NBA,PG,6,243,13.5,.468,.609,.261,2.8,16.1,9.5,26.6,3.1,0.3,14.9,11.6,,0.2,0.4,0.6,.124,,0.7,4.1,4.8,0.4
2010-11,37,DAL,NBA,PG,21,744,15.7,.560,.714,.186,1.9,13.6,7.8,32.7,3.0,1.1,24.3,15.1,,0.9,0.9,1.9,.121,,2.4,3.5,5.9,1.5
2011-12,38,DAL,NBA,PG,4,144,16.7,.507,.634,.244,2.4,18.8,10.0,29.8,4.4,0.6,19.5,18.0,,0.1,0.1,0.2,.079,,1.3,5.6,7.0,0.3
2012-13,39,NYK,NBA,SG,12,247,5.1,.213,.680,.080,3.1,18.2,10.1,14.4,2.7,1.6,33.4,7.6,,-0.4,0.5,0.1,.014,,-4.0,4.5,0.5,0.2
