Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1996-97,23,PHO,NBA,PG,5,5,207,5.1,12.9,.396,2.0,5.4,.364,3.2,7.6,.419,2.4,4.6,.526,1.0,6.3,7.3,12.0,2.7,0.5,3.2,2.7,14.6,,107,115
1997-98,24,PHO,NBA,PG,4,4,171,6.8,17.8,.379,0.0,2.1,.000,6.8,15.7,.431,4.0,4.9,.813,1.5,5.5,7.1,9.5,4.9,0.6,3.7,4.0,17.5,,95,104
1998-99,25,PHO,NBA,PG,3,3,126,7.6,18.0,.419,1.7,6.7,.250,5.9,11.3,.519,2.1,2.9,.714,0.4,2.5,2.9,13.0,2.1,0.4,3.8,5.0,18.9,,103,115
1999-00,26,PHO,NBA,PG,6,6,229,5.1,12.7,.400,1.9,5.1,.364,3.2,7.6,.424,1.6,2.1,.778,1.9,7.4,9.3,12.3,2.5,0.2,5.3,3.2,13.7,,96,100
2000-01,27,PHO,NBA,PG,4,4,166,6.6,20.8,.319,1.2,5.1,.235,5.4,15.7,.346,2.7,3.6,.750,2.7,4.5,7.2,16.0,2.4,0.0,3.6,3.9,17.2,,94,104
2001-02,28,NJN,NBA,PG,20,20,803,9.5,22.9,.415,1.1,5.8,.189,8.4,17.1,.492,5.2,6.4,.808,2.7,7.9,10.6,11.8,2.2,0.5,4.3,2.6,25.3,,104,101
2002-03,29,NJN,NBA,PG,20,20,852,8.6,21.4,.402,2.1,6.5,.327,6.5,14.9,.435,5.9,7.1,.825,2.3,7.4,9.7,10.2,2.3,0.3,5.0,2.9,25.2,,105,98
2003-04,30,NJN,NBA,PG,11,11,474,4.9,14.7,.333,1.1,5.5,.208,3.8,9.2,.407,4.9,6.0,.811,1.8,6.5,8.3,11.3,2.8,0.7,4.9,1.7,15.8,,95,93
2004-05,31,NJN,NBA,PG,4,4,182,7.5,19.3,.388,3.2,8.7,.367,4.3,10.7,.405,1.7,3.2,.545,2.9,7.5,10.4,8.4,2.9,0.0,2.6,4.6,19.9,,104,111
2005-06,32,NJN,NBA,PG,11,11,450,5.9,15.9,.371,1.8,6.0,.300,4.1,9.9,.415,2.3,2.8,.826,2.7,7.5,10.1,12.8,2.1,0.2,2.9,3.7,15.9,,108,107
2006-07,33,NJN,NBA,PG,12,12,484,7.2,16.6,.432,3.8,9.1,.420,3.4,7.5,.448,1.5,2.8,.520,2.6,12.1,14.6,14.6,2.5,0.6,4.6,3.5,19.6,,111,95
2007-08,34,DAL,NBA,PG,5,5,180,4.9,11.6,.421,1.8,4.0,.462,3.1,7.7,.400,1.5,2.5,.625,2.5,7.4,9.8,10.4,2.1,0.6,2.8,3.7,13.2,,114,116
2008-09,35,DAL,NBA,PG,10,10,386,5.3,11.5,.458,2.9,6.5,.447,2.4,5.0,.472,2.4,2.8,.850,1.0,7.1,8.0,8.2,3.0,0.4,2.8,3.3,15.8,,121,111
2009-10,36,DAL,NBA,PG,6,6,243,3.1,10.3,.304,2.0,6.3,.321,1.1,4.0,.278,2.5,2.7,.917,1.3,7.8,9.2,9.4,3.1,0.2,2.0,3.4,10.7,,111,103
2010-11,37,DAL,NBA,PG,21,21,744,4.8,12.0,.398,3.2,8.6,.374,1.6,3.4,.457,1.8,2.2,.800,0.8,6.3,7.1,11.4,3.0,0.7,4.2,2.7,14.5,,110,104
2011-12,38,DAL,NBA,PG,4,4,144,5.1,15.1,.341,3.3,9.6,.346,1.8,5.5,.333,3.3,3.7,.900,1.1,7.7,8.8,8.8,4.4,0.4,4.0,2.6,16.9,,101,105
2012-13,39,NYK,NBA,SG,12,0,247,0.7,5.6,.120,0.7,3.8,.176,0.0,1.8,.000,0.4,0.4,1.000,1.6,7.9,9.4,5.4,2.7,0.9,2.9,2.7,2.5,,65,97
