Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1996-97,23,PHO,NBA,PG,5,5,207,21,53,.396,8,22,.364,13,31,.419,.472,10,19,.526,4,26,30,49,11,2,13,11,60
1997-98,24,PHO,NBA,PG,4,4,171,22,58,.379,0,7,.000,22,51,.431,.379,13,16,.813,5,18,23,31,16,2,12,13,57
1998-99,25,PHO,NBA,PG,3,3,126,18,43,.419,4,16,.250,14,27,.519,.465,5,7,.714,1,6,7,31,5,1,9,12,45
1999-00,26,PHO,NBA,PG,6,6,229,22,55,.400,8,22,.364,14,33,.424,.473,7,9,.778,8,32,40,53,11,1,23,14,59
2000-01,27,PHO,NBA,PG,4,4,166,22,69,.319,4,17,.235,18,52,.346,.348,9,12,.750,9,15,24,53,8,0,12,13,57
2001-02,28,NJN,NBA,PG,20,20,803,147,354,.415,17,90,.189,130,264,.492,.439,80,99,.808,42,122,164,182,34,8,67,40,391
2002-03,29,NJN,NBA,PG,20,20,852,137,341,.402,34,104,.327,103,237,.435,.452,94,114,.825,36,118,154,163,36,4,79,46,402
2003-04,30,NJN,NBA,PG,11,11,474,43,129,.333,10,48,.208,33,81,.407,.372,43,53,.811,16,57,73,99,25,6,43,15,139
2004-05,31,NJN,NBA,PG,4,4,182,26,67,.388,11,30,.367,15,37,.405,.470,6,11,.545,10,26,36,29,10,0,9,16,69
2005-06,32,NJN,NBA,PG,11,11,450,49,132,.371,15,50,.300,34,82,.415,.428,19,23,.826,22,62,84,106,17,2,24,31,132
2006-07,33,NJN,NBA,PG,12,12,484,64,148,.432,34,81,.420,30,67,.448,.547,13,25,.520,23,108,131,131,22,5,41,31,175
2007-08,34,DAL,NBA,PG,5,5,180,16,38,.421,6,13,.462,10,25,.400,.500,5,8,.625,8,24,32,34,7,2,9,12,43
2008-09,35,DAL,NBA,PG,10,10,386,38,83,.458,21,47,.447,17,36,.472,.584,17,20,.850,7,51,58,59,22,3,20,24,114
2009-10,36,DAL,NBA,PG,6,6,243,14,46,.304,9,28,.321,5,18,.278,.402,11,12,.917,6,35,41,42,14,1,9,15,48
2010-11,37,DAL,NBA,PG,21,21,744,64,161,.398,43,115,.374,21,46,.457,.531,24,30,.800,11,84,95,153,40,10,56,36,195
2011-12,38,DAL,NBA,PG,4,4,144,14,41,.341,9,26,.346,5,15,.333,.451,9,10,.900,3,21,24,24,12,1,11,7,46
2012-13,39,NYK,NBA,SG,12,0,247,3,25,.120,3,17,.176,0,8,.000,.180,2,2,1.000,7,35,42,24,12,4,13,12,11
