Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2004-05,21,SAC,NBA,PG,45,0,455,3.6,9.3,.385,0.4,2.0,.200,3.2,7.3,.435,2.8,4.4,.655,2.3,2.3,4.6,1.7,1.3,0.2,1.9,2.8,10.4
2005-06,22,SAC,NBA,SG,72,41,1913,4.9,10.3,.480,1.2,3.4,.369,3.7,6.9,.534,3.5,4.2,.847,1.1,3.8,4.9,1.8,1.0,0.2,1.5,2.6,14.6
2006-07,23,SAC,NBA,SG,80,80,2818,6.5,13.6,.473,1.6,4.3,.381,4.8,9.4,.515,6.1,7.3,.844,0.9,3.5,4.4,2.2,1.3,0.1,1.7,2.3,20.7
2007-08,24,SAC,NBA,SG,61,57,2216,6.8,14.8,.456,1.7,4.3,.402,5.0,10.5,.478,8.2,9.4,.869,0.8,3.7,4.4,2.1,1.0,0.1,2.1,2.4,23.4
2008-09,25,SAC,NBA,SG,51,46,1947,6.3,15.0,.420,2.1,5.1,.415,4.2,9.9,.423,8.4,9.7,.867,0.5,2.8,3.4,2.6,1.1,0.1,2.7,2.1,23.2
2009-10,26,TOT,NBA,SG,46,43,1633,6.4,15.3,.417,1.5,4.6,.333,4.8,10.6,.453,6.6,7.5,.876,0.6,3.0,3.6,2.4,1.0,0.1,2.0,2.1,20.9
2009-10,26,SAC,NBA,SG,22,21,774,6.3,15.8,.398,1.8,5.1,.355,4.5,10.7,.419,5.9,7.2,.819,0.9,3.4,4.4,2.7,1.1,0.2,1.6,2.4,20.3
2009-10,26,HOU,NBA,SG,24,22,859,6.5,14.8,.435,1.3,4.2,.310,5.2,10.6,.484,7.2,7.8,.924,0.4,2.6,2.9,2.3,1.0,0.1,2.4,1.9,21.4
2010-11,27,HOU,NBA,SG,80,80,2603,7.6,17.5,.436,2.4,6.3,.383,5.2,11.2,.467,8.2,9.3,.888,0.4,3.2,3.6,2.7,1.1,0.2,2.5,2.1,25.9
2011-12,28,HOU,NBA,SG,40,40,1264,6.3,15.3,.413,2.2,6.4,.347,4.1,8.9,.462,4.6,5.1,.894,0.4,2.6,3.0,3.1,0.8,0.1,2.0,2.0,19.4
2012-13,29,OKC,NBA,SG,77,0,2136,5.9,13.1,.450,2.7,6.3,.426,3.2,6.9,.472,3.7,4.1,.890,0.5,2.5,3.0,1.8,1.2,0.1,1.7,2.3,18.2
2013-14,30,MIN,NBA,SG,68,68,2177,7.3,16.9,.430,1.9,4.9,.387,5.4,12.0,.448,5.0,5.6,.891,0.6,2.8,3.4,2.0,1.1,0.1,1.8,2.0,21.5
2014-15,31,MIN,NBA,SG,39,36,1302,7.4,17.3,.427,2.1,5.3,.393,5.3,12.0,.442,4.7,5.3,.881,0.5,3.4,3.9,2.5,0.9,0.0,2.1,2.1,21.5
2015-16,32,TOT,NBA,SG,55,13,1095,5.1,13.8,.372,1.6,4.5,.360,3.5,9.3,.378,5.0,5.7,.890,0.5,3.2,3.6,1.9,0.9,0.1,1.8,2.7,16.9
2015-16,32,MIN,NBA,SG,39,12,834,5.4,14.4,.377,1.6,4.4,.369,3.8,10.0,.381,5.4,6.1,.880,0.4,3.1,3.5,2.0,0.7,0.0,1.8,2.9,17.9
2015-16,32,SAS,NBA,SG,16,1,261,4.1,11.7,.353,1.5,4.6,.333,2.6,7.2,.365,3.9,4.1,.933,0.6,3.4,4.0,1.7,1.2,0.3,1.8,2.1,13.7
