Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,TOT,,2,0,34,13,22,.591,0,4,.000,0,1,.000,2,4,4,1,0,1,0,26
,,,NBA,,2,0,34,13,22,.591,0,4,.000,0,1,.000,2,4,4,1,0,1,0,26
,,,,,0,0,,,,,,,,,,,,,,,,,,
