Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
1999-00,22,HOU,NBA,PF,72,1797,12.0,.477,.230,.394,9.4,17.7,13.6,9.8,1.5,0.8,15.2,18.0,,0.6,1.6,2.2,.058,,-1.4,-0.1,-1.4,0.3
2000-01,23,HOU,NBA,PF,74,1820,11.2,.507,.198,.271,8.0,18.3,13.3,6.7,1.2,1.6,18.2,16.1,,0.5,1.7,2.2,.058,,-1.9,0.4,-1.5,0.2
2001-02,24,HOU,NBA,PF,72,2484,16.4,.520,.019,.405,7.2,16.7,11.9,10.0,1.9,1.8,12.8,20.9,,2.6,1.9,4.4,.085,,-0.5,0.6,0.1,1.3
2002-03,25,TOT,NBA,PF,66,1978,14.9,.517,.000,.352,10.9,20.5,15.6,9.4,1.7,1.1,15.2,17.4,,2.1,2.5,4.6,.111,,-0.7,0.9,0.2,1.1
2002-03,25,HOU,NBA,PF,20,586,12.6,.469,.000,.237,9.1,17.7,13.5,11.6,1.5,0.7,16.0,19.7,,0.0,0.7,0.7,.057,,-2.2,0.4,-1.8,0.0
2002-03,25,PHI,NBA,PF,46,1392,15.8,.539,.000,.412,11.6,21.6,16.5,8.4,1.7,1.2,14.8,16.5,,2.1,1.8,3.9,.134,,-0.1,1.1,1.0,1.1
2003-04,26,PHI,NBA,PF,74,2699,15.9,.527,.006,.397,11.5,21.1,16.4,7.7,1.7,1.0,15.3,19.6,,2.9,3.7,6.6,.118,,-0.5,1.0,0.6,1.8
2004-05,27,TOT,NBA,PF,73,2167,15.2,.515,.006,.291,9.5,18.3,13.8,11.7,1.6,0.6,12.9,20.7,,1.9,2.4,4.3,.096,,-1.3,0.2,-1.1,0.5
2004-05,27,PHI,NBA,PF,47,1344,13.0,.502,.008,.250,8.8,17.1,12.9,9.9,1.5,0.4,13.6,20.1,,0.4,1.6,2.0,.071,,-2.5,0.1,-2.4,-0.1
2004-05,27,SAC,NBA,PF,26,823,18.9,.536,.003,.354,10.6,20.2,15.4,14.6,1.7,0.9,12.0,21.6,,1.5,0.8,2.3,.135,,0.7,0.3,1.0,0.6
2005-06,28,SAC,NBA,PF,82,2293,15.0,.539,.002,.338,10.3,21.2,15.8,12.0,1.6,1.2,16.3,16.6,,2.2,3.3,5.5,.115,,-1.1,1.8,0.7,1.6
2006-07,29,SAC,NBA,PF,62,1412,10.2,.492,.003,.251,10.9,20.6,15.7,8.4,1.5,0.9,21.1,13.6,,-0.1,1.4,1.2,.041,,-3.1,1.2,-1.8,0.1
2007-08,30,SAC,NBA,PF,23,281,2.6,.398,.000,.132,7.7,17.7,12.8,6.5,1.1,0.3,34.3,9.7,,-0.5,0.2,-0.3,-0.047,,-6.0,0.1,-5.9,-0.3
2008-09,31,SAC,NBA,PF,8,62,8.8,.375,.000,.000,7.5,20.9,14.1,2.3,4.9,1.2,11.1,6.5,,0.0,0.1,0.1,.056,,-4.6,2.6,-2.0,0.0
2009-10,32,SAC,NBA,PF,26,313,9.0,.509,.000,.343,12.6,18.9,15.7,6.5,1.6,2.3,29.7,8.1,,0.1,0.3,0.4,.059,,-3.2,2.1,-1.1,0.1
