Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2000-01,23,HOU,NBA,PF,74,1820,,1%,10%,78%,11%,+4.3,+3.3,51,28,37,86,,19,,179,59,18,47
2001-02,24,HOU,NBA,PF,72,2484,,,14%,82%,4%,-6.1,-1.3,59,43,41,83,,23,,325,154,30,65
2002-03,25,TOT,NBA,PF,66,1978,,,30%,70%,,+3.1,+1.4,37,37,42,0,,0,,244,0,26,64
2002-03,25,HOU,NBA,PF,20,586,,,16%,84%,,+0.5,-1.3,13,12,15,23,,7,,92,23,7,20
2002-03,25,PHI,NBA,PF,46,1392,,,36%,64%,1%,+4.2,+2.7,24,25,27,49,,9,,152,67,19,44
2003-04,26,PHI,NBA,PF,74,2699,,,5%,90%,4%,-3.3,-1.9,55,49,68,93,,31,,257,141,30,71
2004-05,27,TOT,NBA,PF,73,2167,,,1%,91%,9%,-2.0,-3.9,59,34,38,0,,0,,366,0,19,48
2004-05,27,PHI,NBA,PF,47,1344,,,,90%,10%,-3.4,-3.9,35,20,28,71,,9,,184,47,9,30
2004-05,27,SAC,NBA,PF,26,823,,,2%,92%,6%,+0.3,-2.8,24,14,10,44,,7,,182,44,10,18
2005-06,28,SAC,NBA,PF,82,2293,,,6%,92%,1%,-0.6,-5.4,54,37,44,83,,16,,377,97,29,53
2006-07,29,SAC,NBA,PF,62,1412,,,1%,83%,16%,-5.9,-6.3,29,22,39,69,,17,,173,36,6,33
2007-08,30,SAC,NBA,PF,23,281,,,,89%,11%,-17.6,-16.4,11,4,6,20,,4,,29,1,0,3
2008-09,31,SAC,NBA,PF,8,62,,,,100%,,-6.6,+2.8,1,0,0,6,,0,,2,0,0,0
2009-10,32,SAC,NBA,PF,26,313,,8%,27%,61%,4%,+2.5,+7.7,4,5,8,26,,2,,32,6,0,2
