Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2003-04,23,DAL,NBA,SG,56,1039,30%,67%,3%,,,+1.4,-4.7,21,17,6,25,,3,,254,33,8,32
2004-05,24,DAL,NBA,SG,60,1412,11%,81%,8%,,,+1.8,-6.9,44,26,16,56,,9,,285,63,20,46
2005-06,25,DAL,NBA,SG,62,1766,3%,63%,34%,,,+5.2,-2.4,45,28,27,58,,17,,387,81,19,46
2006-07,26,IND,NBA,SG,45,800,2%,83%,15%,,,-4.3,-1.6,15,19,21,22,,9,,134,33,10,17
2007-08,27,IND,NBA,SG,74,1546,29%,70%,1%,,,+0.4,+3.1,48,34,30,53,,7,,335,60,15,38
2008-09,28,IND,NBA,SF,54,1700,,50%,49%,1%,,-1.1,+0.2,42,31,21,53,,6,,270,62,25,52
2009-10,29,BOS,NBA,SF,51,937,,42%,57%,1%,,+3.6,-0.7,11,19,12,42,,2,,159,29,10,25
2010-11,30,BOS,NBA,SF,49,938,,27%,69%,3%,,+1.5,-5.9,12,8,18,30,,7,,146,29,9,18
2011-12,31,BOS,NBA,SG,38,484,,40%,58%,1%,,-0.5,-4.0,7,17,4,20,,1,,107,11,7,21
2012-13,32,MIL,NBA,SF,59,1085,,20%,78%,2%,,-3.8,-2.5,28,8,9,32,,4,1,153,27,4,26
