Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
Career,,,NBA,,548,11707,.451,9.1,.888,.381,.221,.154,.132,.112,.478,.616,.396,.392,.313,.235,.458,.032,118,.942,.374,.287,15,1
3 seasons,,DAL,NBA,,178,4217,.469,7.7,.937,.409,.249,.152,.126,.063,.484,.596,.433,.387,.339,.244,.399,.046,62,.955,.278,.240,3,0
3 seasons,,IND,NBA,,173,4046,.445,10.4,.858,.339,.201,.161,.157,.142,.480,.638,.423,.393,.300,.234,.451,.024,32,.922,.358,.244,6,1
3 seasons,,BOS,NBA,,138,2359,.465,8.1,.905,.452,.231,.130,.093,.095,.496,.631,.306,.444,.379,.169,.579,.026,16,1.000,.458,.296,5,0
1 season,,MIL,NBA,,59,1085,.376,11.1,.795,.325,.182,.168,.120,.205,.401,.588,.266,.339,.190,.278,.536,.023,8,.950,.472,.412,1,0
