Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2003-04,23,DAL,NBA,SG,56,15,1039,7.0,14.2,.494,0.4,1.2,.306,6.7,13.0,.512,2.1,2.7,.769,2.3,2.8,5.1,4.0,1.8,0.4,1.5,1.8,16.5
2004-05,24,DAL,NBA,SG,60,17,1412,5.6,12.8,.437,0.2,0.9,.200,5.4,12.0,.454,2.5,3.4,.737,2.2,3.3,5.5,3.3,2.1,0.4,2.2,3.2,13.9
2005-06,25,DAL,NBA,SG,62,29,1766,5.0,10.4,.480,0.1,0.4,.211,4.9,10.0,.491,2.8,3.7,.754,1.7,2.9,4.6,3.5,1.4,0.3,2.0,2.9,12.9
2006-07,26,IND,NBA,SG,45,4,800,5.8,12.6,.459,0.3,1.2,.231,5.5,11.5,.482,2.5,3.6,.700,1.2,2.5,3.7,2.6,1.2,0.3,2.5,2.5,14.4
2007-08,27,IND,NBA,SG,74,1,1546,5.6,13.1,.430,0.6,2.4,.265,5.0,10.7,.466,2.3,3.2,.698,1.5,3.4,4.9,3.2,1.8,0.4,2.6,2.8,14.1
2008-09,28,IND,NBA,SF,54,43,1700,6.6,14.6,.451,0.4,1.9,.200,6.2,12.7,.489,2.0,2.7,.721,1.7,3.6,5.3,2.4,1.3,0.6,2.0,2.5,15.5
2009-10,29,BOS,NBA,SF,51,4,937,4.8,9.6,.498,0.2,1.1,.214,4.5,8.5,.534,1.3,2.2,.607,1.0,2.6,3.6,2.5,1.0,0.2,1.6,3.5,11.1
2010-11,30,BOS,NBA,SF,49,0,938,4.4,8.9,.491,0.2,0.8,.190,4.2,8.1,.521,1.5,2.2,.684,0.9,3.4,4.3,2.5,1.5,0.8,1.5,2.4,10.4
2011-12,31,BOS,NBA,SG,38,0,484,3.9,10.6,.364,0.0,0.7,.000,3.9,9.9,.391,1.3,1.7,.739,1.2,3.7,4.9,3.5,1.6,0.7,2.1,2.7,9.0
2012-13,32,MIL,NBA,SF,59,33,1085,4.4,11.6,.376,0.7,2.4,.278,3.7,9.3,.401,1.3,1.8,.741,1.6,3.4,5.0,2.2,1.7,0.3,1.5,2.6,10.8
