Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
2003-04,23,DAL,NBA,SG,56,1039,20.1,.536,.088,.190,6.7,8.6,7.6,17.4,2.6,0.9,9.0,20.6,,2.7,0.4,3.2,.146,,2.9,-1.1,1.8,1.0
2004-05,24,DAL,NBA,SG,60,1412,14.6,.484,.069,.264,7.0,10.0,8.6,14.6,3.0,0.7,13.3,20.6,,0.7,1.9,2.5,.086,,-0.3,1.2,0.9,1.0
2005-06,25,DAL,NBA,SG,62,1766,14.9,.535,.037,.357,5.6,9.6,7.6,16.2,2.1,0.6,14.4,18.3,,2.4,1.7,4.2,.114,,0.9,0.4,1.4,1.5
2006-07,26,IND,NBA,SG,45,800,11.6,.506,.093,.285,3.7,8.3,5.9,12.6,1.8,0.7,14.8,20.8,,-0.1,0.7,0.6,.036,,-2.7,-1.0,-3.7,-0.4
2007-08,27,IND,NBA,SG,74,1546,11.6,.487,.182,.248,4.6,10.5,7.5,14.1,2.5,0.9,15.3,20.6,,-0.7,1.6,0.9,.028,,-2.7,0.2,-2.5,-0.2
2008-09,28,IND,NBA,SF,54,1700,12.8,.491,.131,.187,5.1,11.0,8.0,10.7,1.8,1.1,11.2,21.5,,-0.1,1.4,1.3,.037,,-1.6,-0.3,-1.9,0.0
2009-10,29,BOS,NBA,SF,51,937,9.6,.526,.112,.225,3.6,8.7,6.2,11.1,1.5,0.5,13.3,15.8,,0.2,1.0,1.3,.064,,-2.5,-0.1,-2.5,-0.1
2010-11,30,BOS,NBA,SF,49,938,11.7,.527,.091,.246,3.3,11.0,7.4,10.6,2.2,1.8,12.9,15.1,,0.3,1.7,2.0,.103,,-2.3,2.6,0.3,0.6
2011-12,31,BOS,NBA,SG,38,484,8.1,.395,.070,.161,4.1,11.6,8.0,15.5,2.3,1.4,15.5,18.0,,-0.8,0.9,0.1,.008,,-5.4,1.8,-3.6,-0.2
2012-13,32,MIL,NBA,SF,59,1085,9.2,.432,.205,.154,4.6,10.5,7.4,9.0,2.4,0.7,10.7,16.9,,-0.6,1.1,0.5,.023,,-3.4,0.1,-3.3,-0.4
