Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2000-01,27,PHO,NBA,SG,82,2288,15%,85%,,,,+2.1,-0.7,50,33,18,61,,10,,342,83,19,63
2001-02,28,TOT,NBA,SG,63,1447,38%,62%,,,,+4.1,+4.1,31,20,8,0,,0,,306,0,6,25
2001-02,28,PHO,NBA,SG,41,877,38%,62%,,,,+3.0,+5.0,23,13,4,19,,4,,179,26,6,16
2001-02,28,BOS,NBA,SG,22,570,39%,61%,,,,+5.6,+3.9,8,7,4,18,,2,,127,12,0,9
2002-03,29,BOS,NBA,PG,67,1873,99%,1%,,,,-1.3,-1.9,32,23,14,58,,6,,344,25,6,15
2003-04,30,DAL,NBA,SG,33,509,39%,61%,,,,-4.5,-10.7,12,2,3,25,,1,,59,23,4,13
2004-05,31,ATL,NBA,SG,56,1340,42%,58%,,,,-8.5,+3.2,25,20,9,55,,5,,220,53,8,25
2005-06,32,TOT,NBA,PG-SG,24,385,61%,39%,,,,-2.3,-3.7,10,6,3,0,,0,,74,0,3,7
2005-06,32,ATL,NBA,SG,1,7,100%,,,,,+6.2,+11.6,0,0,0,0,,0,,0,1,0,0
2005-06,32,DET,NBA,PG,23,378,60%,40%,,,,-2.5,-11.7,10,6,3,10,,3,,74,11,3,7
