Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1999-00,23,DAL,NBA,SG,48,1,923,4.3,9.1,.476,0.4,1.0,.385,3.9,8.1,.488,1.7,2.5,.683,2.2,4.6,6.8,2.1,1.5,0.8,1.4,5.8,10.7
2000-01,24,DAL,NBA,SG,37,9,820,3.7,8.4,.438,0.1,0.3,.286,3.6,8.1,.443,2.6,3.6,.728,2.6,4.3,6.9,2.2,1.4,0.4,1.2,5.2,10.1
2001-02,25,DAL,NBA,SG,44,16,885,4.2,8.1,.525,0.2,0.7,.313,4.0,7.4,.544,1.6,2.4,.690,2.7,4.3,7.0,2.0,1.3,0.8,1.1,5.0,10.3
2002-03,26,PHI,NBA,SG,75,5,1514,4.4,9.5,.465,0.4,1.3,.273,4.0,8.2,.496,1.5,1.9,.802,1.7,3.4,5.1,2.3,1.7,0.4,1.5,4.8,10.7
2003-04,27,PHI,NBA,SG,53,3,703,3.4,9.0,.377,0.6,2.3,.273,2.8,6.7,.412,1.0,1.4,.741,1.4,3.8,5.3,2.3,1.1,0.2,1.7,3.9,8.4
2004-05,28,DEN,NBA,SG,70,41,1522,3.8,7.2,.528,1.2,2.9,.405,2.6,4.3,.610,1.5,1.9,.778,1.6,3.4,4.9,3.1,1.8,0.1,1.2,4.0,10.2
2005-06,29,DEN,NBA,SG,73,27,1758,3.7,8.5,.434,1.8,5.0,.354,1.9,3.6,.546,0.9,1.1,.782,0.6,3.6,4.3,2.6,1.8,0.4,1.1,3.7,10.1
2006-07,30,DAL,NBA,SG,76,11,1372,3.2,7.8,.411,0.8,2.7,.311,2.4,5.1,.464,0.7,0.9,.794,0.9,3.2,4.1,1.8,1.2,0.2,1.0,4.0,8.0
2007-08,31,MIN,NBA,SG,31,4,520,3.1,8.1,.385,1.0,3.5,.300,2.1,4.6,.448,1.3,1.5,.864,0.7,3.8,4.5,2.7,1.5,0.1,2.0,4.4,8.6
2008-09,32,MEM,NBA,SF,63,0,878,2.5,6.5,.384,0.5,2.1,.255,2.0,4.4,.444,0.8,1.0,.800,1.3,4.0,5.3,2.3,1.2,0.3,1.6,4.4,6.4
