Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1999-00,23,DAL,NBA,SG,48,1,923,6.1,12.8,.476,0.5,1.4,.385,5.5,11.3,.488,2.4,3.5,.683,3.1,6.5,9.5,3.0,2.1,1.1,2.0,8.1,15.1,,108,106
2000-01,24,DAL,NBA,SG,37,9,820,5.3,12.1,.438,0.1,0.4,.286,5.1,11.6,.443,3.7,5.1,.728,3.8,6.1,9.9,3.1,2.1,0.6,1.7,7.4,14.4,,110,103
2001-02,25,DAL,NBA,SG,44,16,885,6.1,11.6,.525,0.3,0.9,.313,5.8,10.6,.544,2.3,3.4,.690,3.9,6.2,10.1,2.8,1.8,1.1,1.6,7.2,14.8,,119,107
2002-03,26,PHI,NBA,SG,75,5,1514,6.4,13.8,.465,0.5,1.9,.273,5.9,11.9,.496,2.3,2.8,.802,2.5,5.0,7.5,3.3,2.5,0.6,2.1,7.0,15.6,,106,103
2003-04,27,PHI,NBA,SG,53,3,703,5.1,13.6,.377,0.9,3.4,.273,4.2,10.2,.412,1.6,2.1,.741,2.2,5.8,8.0,3.5,1.6,0.3,2.6,6.0,12.7,,90,104
2004-05,28,DEN,NBA,SG,70,41,1522,5.4,10.2,.528,1.7,4.1,.405,3.7,6.1,.610,2.1,2.7,.778,2.2,4.8,7.0,4.5,2.5,0.2,1.7,5.7,14.6,,126,105
2005-06,29,DEN,NBA,SG,73,27,1758,5.3,12.1,.434,2.5,7.1,.354,2.8,5.1,.546,1.2,1.6,.782,0.9,5.2,6.1,3.7,2.5,0.6,1.5,5.2,14.3,,111,105
2006-07,30,DAL,NBA,SG,76,11,1372,4.8,11.7,.411,1.3,4.0,.311,3.6,7.7,.464,1.1,1.3,.794,1.4,4.8,6.2,2.7,1.8,0.3,1.6,5.9,11.9,,102,105
2007-08,31,MIN,NBA,SG,31,4,520,4.5,11.8,.385,1.5,5.0,.300,3.0,6.7,.448,1.9,2.2,.864,1.0,5.5,6.5,3.9,2.1,0.2,2.9,6.3,12.5,,94,111
2008-09,32,MEM,NBA,SF,63,0,878,3.7,9.6,.384,0.8,3.1,.255,2.9,6.5,.444,1.2,1.5,.800,1.9,5.9,7.9,3.5,1.8,0.5,2.3,6.5,9.4,,94,110
