Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2007-08,22,WAS,NBA,SG,4,0,17,2.1,19.1,.111,0.0,4.2,.000,2.1,14.8,.143,6.4,8.5,.750,2.1,2.1,4.2,2.1,4.2,0.0,2.1,2.1,10.6
2011-12,26,LAC,NBA,SG,11,0,200,5.2,12.1,.433,3.1,5.9,.515,2.2,6.1,.353,2.9,3.2,.889,0.2,2.0,2.2,0.5,0.5,0.7,1.3,3.6,16.4
