Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2007-08,22,WAS,NBA,SG,75,2,1158,6.5,14.9,.439,1.2,3.1,.400,5.3,11.8,.450,3.1,3.9,.815,0.7,2.9,3.6,2.0,1.1,0.2,2.9,4.0,17.4
2008-09,23,WAS,NBA,SG,82,5,1837,6.6,14.8,.444,1.1,3.2,.341,5.5,11.6,.473,3.2,3.8,.850,0.6,2.3,2.9,1.9,0.8,0.4,1.8,2.7,17.5
2009-10,24,WAS,NBA,SG,74,23,1421,5.9,14.1,.418,1.7,4.3,.406,4.2,9.8,.423,2.6,3.3,.800,0.5,2.1,2.6,1.2,0.7,0.2,1.4,3.7,16.2
2010-11,25,WAS,NBA,SG,64,40,2034,7.3,16.5,.441,1.9,4.8,.387,5.4,11.8,.462,3.3,4.0,.816,0.5,2.6,3.1,1.3,0.8,0.3,1.6,2.5,19.7
2011-12,26,TOT,NBA,SG,62,35,1729,6.6,16.3,.403,2.1,5.9,.365,4.4,10.5,.424,3.0,3.5,.852,0.6,2.1,2.8,1.2,0.9,0.4,1.7,2.9,18.3
2011-12,26,WAS,NBA,SG,40,32,1211,7.1,17.6,.406,2.2,5.9,.371,5.0,11.7,.424,3.3,3.9,.862,0.6,2.3,2.9,1.4,0.9,0.3,1.8,2.7,19.8
2011-12,26,LAC,NBA,SG,22,3,518,5.3,13.4,.394,2.1,5.9,.353,3.2,7.5,.426,2.2,2.7,.821,0.8,1.7,2.5,0.7,1.0,0.4,1.7,3.5,14.9
2012-13,27,PHI,NBA,SG,59,17,1411,5.7,13.8,.413,1.9,5.4,.357,3.8,8.5,.449,2.7,3.3,.820,0.6,2.7,3.3,2.1,0.9,0.4,1.3,2.1,16.0
2013-14,28,LAL,NBA,SG,64,9,1810,7.7,17.7,.435,2.7,7.0,.386,5.0,10.7,.468,4.7,5.7,.825,0.6,2.7,3.3,1.9,0.9,0.2,1.9,3.1,22.8
2014-15,29,LAL,NBA,SG,42,0,1000,6.3,17.1,.366,3.0,8.1,.369,3.3,9.0,.363,4.8,5.3,.892,0.6,2.8,3.5,1.5,0.8,0.4,1.6,3.0,20.3
2015-16,30,LAL,NBA,SG,54,2,1033,4.4,13.0,.339,2.7,8.3,.325,1.7,4.7,.363,2.2,2.6,.829,0.5,2.9,3.4,1.2,0.8,0.2,1.0,1.7,13.7
2016-17,31,LAL,NBA,SG,46,46,1228,6.4,14.4,.447,3.9,9.4,.419,2.5,5.0,.500,1.8,2.1,.847,0.6,2.5,3.1,1.4,0.8,0.4,0.8,3.3,18.6
