Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2007-08,22,WAS,NBA,SG,75,1158,.439,13.9,.791,.232,.103,.149,.308,.209,.450,.577,.306,.380,.435,.400,.247,.040,18,.900,.250,.440,0,0
2008-09,23,WAS,NBA,SG,82,1837,.444,14.9,.783,.168,.098,.179,.339,.217,.473,.606,.541,.452,.398,.341,.264,.038,27,.946,.280,.391,0,0
2009-10,24,WAS,NBA,SG,74,1421,.418,16.2,.695,.149,.084,.145,.317,.305,.423,.554,.277,.358,.429,.406,.512,.014,6,.942,.365,.435,1,0
2010-11,25,WAS,NBA,SG,64,2034,.441,16.7,.710,.105,.083,.183,.339,.290,.462,.622,.372,.433,.451,.387,.502,.022,18,.943,.402,.422,1,0
2011-12,26,TOT,NBA,SG,62,1729,.403,17.3,.640,.122,.070,.144,.304,.360,.424,.594,.200,.354,.441,.365,.390,.022,16,.874,.362,.480,0,0
2011-12,26,WAS,NBA,SG,40,1211,.406,17.1,.667,.117,.076,.154,.320,.333,.424,.609,.200,.363,.439,.371,.395,.020,12,.849,.274,.537,0,0
2011-12,26,LAC,NBA,SG,22,518,.394,17.8,.560,.140,.052,.114,.254,.440,.426,.556,.200,.318,.449,.353,.370,.026,4,.933,.565,.417,0,0
2012-13,27,PHI,NBA,SG,59,1411,.413,17.4,.613,.120,.068,.146,.279,.387,.449,.646,.351,.532,.344,.357,.604,.024,13,.867,.324,.250,0,0
2013-14,28,LAL,NBA,SG,64,1810,.435,16.8,.606,.161,.091,.110,.244,.394,.468,.650,.395,.408,.401,.386,.476,.025,21,.793,.280,.439,1,0
2014-15,29,LAL,NBA,SG,42,1000,.366,18.7,.527,.101,.067,.139,.221,.473,.363,.625,.094,.318,.352,.369,.308,.006,2,.602,.196,.455,2,0
2015-16,30,LAL,NBA,SG,54,1033,.339,21.0,.363,.038,.022,.099,.204,.637,.363,.429,.250,.405,.342,.325,.490,.003,0,.805,.224,.415,0,0
2016-17,31,LAL,NBA,SG,45,1195,.448,20.5,.351,.084,.029,.082,.159,.649,.506,.650,.286,.410,.513,.416,.494,.010,5,.922,.235,.397,0,0
