Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
Career,,,NBA,,88,69,1755,4.6,11.4,.406,1.5,5.2,.290,3.1,6.2,.505,1.7,2.2,.770,1.7,6.1,7.8,3.0,2.5,0.9,1.8,4.4,12.5,,104,105
5 seasons,,OKC,NBA,,69,67,1453,4.5,11.3,.397,1.5,5.4,.275,3.0,5.9,.509,1.5,1.7,.894,1.7,5.7,7.4,2.8,2.6,0.9,1.6,4.3,12.0,,105,106
1 season,,ATL,NBA,,10,2,203,5.4,11.4,.478,1.7,4.7,.368,3.7,6.7,.556,2.0,3.7,.533,2.0,8.2,10.1,4.2,2.5,1.5,2.5,4.2,14.6,,107,102
1 season,,CHI,NBA,,9,0,99,5.4,14.1,.385,1.6,4.3,.375,3.8,9.8,.389,3.8,6.5,.583,2.2,7.1,9.2,3.8,1.1,0.0,3.8,6.0,16.3,,92,104
