Player,Sim,1,2,3,4,5,6,7,8
James Singleton,,3.0,2.3,1.1,1.0,0.7,,,
Mark Alarie,92.0,3.1,2.2,1.5,0.9,0.6,,,
Joey Graham,90.5,3.0,2.2,1.3,1.1,0.3,0.0,,
Joel Kramer,88.6,3.0,2.9,1.4,1.0,0.8,,,
Mark Strickland,86.0,2.8,2.2,1.0,0.6,0.5,0.0,0.0,0.0
Darren Daye,85.7,3.8,2.4,1.3,1.2,0.6,,,
Sam Mack,83.7,2.8,1.9,1.3,1.1,0.3,0.0,-0.1,
Brady Walker,82.9,2.8,1.9,1.2,1.0,,,,
Lee Nailon,82.3,3.5,2.2,0.9,0.7,0.5,0.3,,
Bruce Seals,82.1,2.9,2.4,1.6,0.6,0.3,,,
Simmie Hill,81.8,3.1,1.6,1.2,1.0,,,,
