Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2001-02,20,MURRAYST,31,931,145,243,3,8,85,108,,312,36,34,62,,,378,.597,.375,.787,30.0,12.2,10.1,1.2
2002-03,21,MURRAYST,29,953,153,283,15,34,112,140,,320,54,34,52,,,433,.541,.441,.800,32.9,14.9,11.0,1.9
