Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2005-06,24,LAC,NBA,SF,7,12,.333,24.3,.333,.000,.000,.000,.333,.667,1.000,,,,1.000,.000,.000,.000,0,,.000,,0,0
2008-09,27,DAL,NBA,PF,9,42,.500,19.5,.500,.100,.000,.000,.400,.500,.600,.000,,,.750,.400,1.000,.100,0,1.000,.400,.500,0,0
