Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2007-08,23,GSW,NBA,PG,32,0,368,4.2,9.9,.426,0.9,2.5,.346,3.3,7.3,.453,2.3,2.8,.793,1.3,1.9,3.1,3.4,1.5,0.0,1.8,1.9,11.5
2008-09,24,GSW,NBA,PG,77,18,1883,4.9,10.7,.457,0.9,2.3,.400,4.0,8.5,.473,3.2,3.7,.870,0.7,2.9,3.7,3.9,1.8,0.1,1.8,2.6,14.0
2009-10,25,GSW,NBA,PG,65,15,1788,5.0,10.6,.468,0.9,2.9,.310,4.1,7.7,.527,2.6,3.3,.771,0.6,2.8,3.4,3.6,2.1,0.2,1.4,2.5,13.4
2010-11,26,CHI,NBA,PG,82,1,1091,4.8,13.0,.371,1.5,3.7,.393,3.4,9.3,.362,2.3,3.1,.742,0.5,2.6,3.1,6.1,1.8,0.4,2.4,2.7,13.4
2011-12,27,CHI,NBA,PG,49,25,1159,5.0,13.6,.368,2.1,5.4,.393,2.9,8.2,.352,2.6,3.2,.808,0.7,2.6,3.3,6.2,1.4,0.2,3.0,3.2,14.7
2012-13,28,BRK,NBA,PG,80,8,1521,4.5,10.9,.418,2.1,5.1,.411,2.5,5.8,.424,1.7,2.2,.780,0.9,2.5,3.4,3.8,1.6,0.3,1.6,2.9,12.9
2013-14,29,IND,NBA,PG,63,5,1193,4.4,10.1,.437,1.6,4.4,.366,2.8,5.7,.492,2.1,2.7,.784,0.6,2.5,3.0,3.2,1.8,0.2,1.8,2.0,12.5
2014-15,30,IND,NBA,PG,57,21,1422,4.6,10.6,.434,1.8,4.4,.400,2.8,6.1,.459,3.5,4.2,.826,0.5,3.7,4.1,5.3,1.4,0.2,2.5,2.7,14.4
2015-16,31,ORL,NBA,PG,33,2,656,2.6,7.5,.343,0.8,2.6,.292,1.8,4.9,.371,1.9,2.1,.872,0.5,3.1,3.6,4.8,1.0,0.3,1.4,2.7,7.8
2016-17,32,ORL,NBA,PG,40,5,645,3.1,8.3,.378,1.1,3.5,.306,2.1,4.8,.430,2.2,2.6,.851,0.6,2.6,3.2,3.7,1.5,0.1,1.3,2.5,9.5
