Player,Sim,1,2,3,4,5,6
Gustavo Ayon,,3.2,1.2,0.7,,,
Alex Len,84.0,3.4,1.3,0.2,,,
Jack Toomay,79.1,3.6,1.6,1.1,,,
Howie Schultz,78.7,3.0,2.0,0.6,,,
Alexis Ajinca,72.2,3.2,2.1,1.0,0.4,0.0,-0.1
Vladimir Stepania,72.2,2.9,1.7,0.8,0.2,-0.1,-0.3
Steve Patterson,71.8,3.0,1.5,0.9,0.1,-0.7,
Ed Kalafat,68.7,2.6,2.1,0.7,,,
Dewayne Dedmon,68.4,2.4,1.7,0.6,,,
Festus Ezeli,67.9,2.7,1.7,1.5,,,
Jeff Withey,67.5,2.3,1.8,0.8,,,
